Data_Notificacao,Infectados,Precipitacao,Evaporacao,Umidade,Temp_Maxima,Temp_Media,Temp_Minima,Insolacao,Vel_Media,IDH,Populacao
16/03/2010,8,2.2,4.4,71.25,33.3,29.2,25.9,9.9,4.433333,0.74,2456825
17/03/2010,22,0,5.8,74,33.2,28.24,25,8.5,2.033333,0.74,2456825
18/03/2010,28,1.3,3.9,71,33.4,28.76,24.5,10.6,2.633333,0.74,2456825
19/03/2010,2,8,4.4,85,31.2,27.1,24.3,1.5,2.1,739,2457289
20/03/2010,10,20.8,1.7,91,30.5,26.64,24.3,1.3,1.266667,739,2457289
21/03/2010,4,48.4,1,85.25,31.1,26.96,23.3,0.8,1.833333,739,2457289
22/03/2010,11,27.2,1.7,85.25,30.8,26.54,23.1,0.2,0.366667,739,2457289
23/03/2010,16,3,1.6,78.5,32.2,28.18,24.3,9.4,2.166667,739,2457289
24/03/2010,24,25.6,3.4,83.25,31.5,27.06,23.4,4.3,1.633333,739,2457289
25/03/2010,12,12,2.2,91.25,28.7,25.96,23.8,0,0.766667,739,2457289
26/03/2010,16,48,0.9,89.5,30.2,25.48,21.9,1.2,1.2,737,2457753
27/03/2010,6,0,1.3,80.25,32,27.8,23.8,9.2,1.366667,737,2457753
28/03/2010,8,21.3,3,91.5,29.9,26.6,24.7,0,0.866667,737,2457753
29/03/2010,22,0.2,1,86.75,31.6,27.1,23.9,1.7,2.233333,737,2457753
30/03/2010,28,7,1.5,83,32.2,28.18,24.6,8.4,2.666667,737,2457753
31/03/2010,34,0,2.5,78.75,32.2,28.58,25.3,9.6,3.066667,737,2457753
1/4/2010,18,12,3.3,84,32,27.78,24.4,6.6,1.9,737,2457753
2/4/2010,2,4.7,2.2,82.5,32.2,28.24,24.9,7.8,1.633333,736,2458217
3/4/2010,26,27.9,2.4,85.25,32.6,27.5,23.3,2.7,1.2,736,2458217
4/4/2010,4,14.2,1.7,86,32.2,27.74,24.7,3.7,1.2,736,2458217
5/4/2010,26,0,2.2,78.5,32.4,28.58,25.1,10.3,3.366667,736,2458217
6/4/2010,10,0,3.2,80,32.2,28.34,24.7,10.2,1.633333,736,2458217
7/4/2010,18,7.4,2.8,81.5,32.6,28.42,24.9,7.4,1.233333,736,2458217
8/4/2010,16,0.2,2.5,77.5,33.4,29.06,25.5,8.1,1.833333,736,2458217
9/4/2010,8,0.8,2.8,83,32.9,28.38,24.8,2.3,1.066667,735,2458681
10/4/2010,18,4.9,2,89.25,31.2,27.16,23.9,1.6,2.3,735,2458681
11/4/2010,6,24.8,1.3,87.5,30,25.98,23.3,2.9,1.333333,735,2458681
12/4/2010,23,10.4,1.6,88.5,30.6,26.78,23.3,2.5,2.066667,735,2458681
13/04/2010,10,48,1.3,84,31.5,26.88,23.8,4.2,1.933333,735,2458681
14/04/2010,16,0,2.3,82.25,32.2,27.82,24.1,9.8,2.333333,735,2458681
15/04/2010,8,0,3.1,75.25,32.2,28.46,24.9,10.2,3.6,735,2458681
16/04/2010,14,7.8,3.7,81,31.2,28.12,24.8,2.6,1.566667,733,2459145
17/04/2010,20,20.1,2.5,83.75,32.6,28.24,24.3,8.1,2.966667,733,2459145
18/04/2010,8,64.4,2.9,81.5,31.7,27.34,23.4,6.2,1.933333,733,2459145
19/04/2010,14,7.6,2.6,82.5,31.9,27.68,24.5,4.3,2.1,733,2459145
20/04/2010,19,27.2,2.2,83.5,31.8,27.5,23.5,3,2.366667,733,2459145
21/04/2010,6,0,2.5,82,32.2,28.14,25.5,8,2.766667,733,2459145
22/04/2010,14,3.6,3,86.75,31.9,27.88,24.5,4.5,3.266667,733,2459145
23/04/2010,40,6.2,2.5,82.75,31.3,27.54,24,3.6,2.866667,732,2459609
24/04/2010,16,0,2.4,78.75,32,27.9,24.3,10.1,3.3,732,2459609
25/04/2010,6,0,3.9,76.75,32,27.62,23.9,9.4,1.366667,732,2459609
26/04/2010,14,3.2,3.6,78,32.2,27.86,24.5,8.7,2.866667,732,2459609
27/04/2010,19,8.4,3.3,78.25,32.3,28.08,24.1,8.8,3.7,732,2459609
28/04/2010,10,0,3.4,82,32.2,28.08,25.4,6.8,1.633333,732,2459609
29/04/2010,29,6.2,3.1,80.25,31.2,27.42,24.3,8.7,2.133333,732,2459609
30/04/2010,23,0,2.3,82.25,31.9,27.6,24.1,7,1.8,0.73,2460073
1/5/2010,20,5.9,2.4,86.5,31.5,27.12,24.7,6,1.8,0.73,2460073
2/5/2010,10,6.8,2.3,86.25,31.8,26.82,23.5,9.3,2.366667,0.73,2460073
3/5/2010,18,17.3,2.2,85.5,30.4,26.88,23,3.5,2.133333,0.73,2460073
4/5/2010,26,4,1.9,79,32.3,28,24.3,9.1,1.733333,0.73,2460073
5/5/2010,22,2.2,2,90,28.9,26.22,24.8,0.1,1.366667,0.73,2460073
6/5/2010,8,6.4,1.9,84.75,31.4,27.5,24.3,8.9,2.066667,0.73,2460073
7/5/2010,12,2.2,2.3,81,33.2,28.22,24.6,9.4,1.433333,729,2460537
8/5/2010,4,0,3,78,32.2,27.64,24.5,8.2,2.466667,729,2460537
9/5/2010,2,0,4.6,81.25,31.6,27.52,24.1,7.5,2.033333,729,2460537
10/5/2010,8,0,3,82,31.1,27.28,24.3,8.7,1.766667,729,2460537
11/5/2010,1,0,2.6,79.75,32.4,27.62,23.5,9.3,0.8,729,2460537
12/5/2010,20,0.8,2.5,80.25,32.3,27.96,24.1,9.5,1.966667,729,2460537
13/05/2010,21,5.4,2.8,88,30.5,27.1,24.6,2,1.6,729,2460537
14/05/2010,30,0,1.4,81,31.9,27.44,24.2,9.5,2.033333,728,2461001
15/05/2010,4,0,3.2,74.5,32.5,28.44,24.3,7.5,3.766667,728,2461001
16/05/2010,6,0,3.9,75.75,32.4,27.66,23.9,8.9,1.866667,728,2461001
17/05/2010,24,0,4.3,73.5,32.3,27.26,24,9.6,3.033333,728,2461001
18/05/2010,10,0,4.1,78,32.3,27.96,23.7,8.4,2.033333,728,2461001
19/05/2010,8,0,3.5,73.5,32.3,27.9,25.4,7.8,2.433333,728,2461001
20/05/2010,7,0,4,74,32.3,28.18,24.2,9.7,3.933333,728,2461001
21/05/2010,10,15.9,3.6,81.5,31,27.42,24.7,5.9,2.966667,726,2461465
22/05/2010,11,0,2.8,82,31.9,27.82,23.9,9.6,2.4,726,2461465
23/05/2010,4,0,2.8,79.5,31.4,27.76,24.8,8.4,2.8,726,2461465
24/05/2010,23,1.8,2.7,80.25,31.8,28.36,24.6,9.3,3.4,726,2461465
25/05/2010,16,0,3.5,71.25,32.5,28.48,24.4,9.9,3.4,726,2461465
26/05/2010,21,9.8,3.8,84.5,30.6,27.48,24.9,2.8,2.3,726,2461465
27/05/2010,20,10.6,1.5,80.75,31.6,27.54,24.3,8.9,2.433333,726,2461465
28/05/2010,17,0.4,3,77.5,31.8,28.3,24.9,9.5,2.8,725,2461929
29/05/2010,12,0.2,3.2,78.75,31.8,27.94,24.7,9.6,2.466667,725,2461929
30/05/2010,18,0,3.7,76.75,32.8,28.42,24.9,9.6,2.666667,725,2461929
31/05/2010,22,87,4,93.5,28.5,25.12,23,0.8,0.866667,725,2461929
1/6/2010,20,63.8,0.9,83,31.2,26.9,21.9,9.3,1.033333,725,2461929
2/6/2010,30,0,2.3,81.25,31.2,27.42,23.7,9.6,2.466667,725,2461929
3/6/2010,10,0.2,3.7,79.25,31.2,28.06,24.9,9.8,3.133333,725,2461929
4/6/2010,28,9.8,3.4,84.75,30.9,26.94,24.8,6.4,2.633333,724,2462393
5/6/2010,18,6.8,2,78,31.6,26.5,22.1,9.9,2.366667,724,2462393
6/6/2010,4,0,2.6,80.75,31.2,26.88,22.4,9.2,2.266667,724,2462393
7/6/2010,38,4.6,2.2,75.75,31.3,27.34,24,8.8,2.166667,724,2462393
8/6/2010,16,2,3,78.75,31.4,26.98,23.1,9.6,3,724,2462393
9/6/2010,28,0,3.3,78.25,31.6,26.42,22.9,9.6,2.666667,724,2462393
10/6/2010,16,0,3.8,75,32.2,26.9,23,9.1,2.466667,724,2462393
11/6/2010,22,0,3.9,76.5,31.6,26.8,23.2,9.5,2.6,722,2462857
12/6/2010,16,0,3.5,77.75,32.3,27.1,24.1,7.3,1.733333,722,2462857
13/06/2010,18,0,3.4,74.75,32.3,27.62,24.2,7.1,1.966667,722,2462857
14/06/2010,34,0,3.2,72,31.7,27.54,24,7.6,2.9,722,2462857
15/06/2010,14,0,4.4,73.75,31,26.94,23.9,6.4,2.866667,722,2462857
16/06/2010,42,0,3.8,77.25,32.2,27.26,23.1,9.6,2.9,722,2462857
17/06/2010,24,0,3.5,81,32.6,27.36,24.2,6.5,4.4,722,2462857
18/06/2010,23,1.7,3.4,74,31.9,27.44,23.1,9.5,2.9,721,2463321
19/06/2010,14,0,3.3,78.5,31.6,26.72,23.3,9.1,2.133333,721,2463321
20/06/2010,8,0,3.3,73.25,32.4,27.36,22.8,6.3,2.866667,721,2463321
21/06/2010,32,0,4.2,73,31.6,26.76,23.9,9.6,2.933333,721,2463321
22/06/2010,16,0,4,77.25,31.6,27.04,23.3,9.5,2.1,721,2463321
23/06/2010,38,0,3.4,80.25,32,27.18,23.6,5.2,2.233333,721,2463321
24/06/2010,30,1.2,2.9,71.5,31.7,26.76,22.9,9.7,2.1,721,2463321
25/06/2010,12,0,4.6,70.5,32.7,27.58,22.8,8.5,3.033333,719,2463785
26/06/2010,14,0,4.2,72.25,32.5,27.24,21.8,9.7,3.666667,719,2463785
27/06/2010,18,0,5,73.5,31.5,26.92,22.1,9.7,3.366667,719,2463785
28/06/2010,22,0,4.1,73.5,32.2,26.8,22.8,9.6,3.333333,719,2463785
29/06/2010,40,0,4.2,73.75,32.5,27.16,23.2,7.1,2.733333,719,2463785
30/06/2010,30,0,4.1,67,33.5,27.94,23.2,9.4,3,719,2463785
1/7/2010,47,0.5,4.8,81.25,29.5,26.14,23.8,1.7,2.666667,719,2463785
2/7/2010,6,6.2,1.8,75.75,32.2,27.54,23.6,9.5,2.7,718,2464249
3/7/2010,12,0,3.6,74.25,33,27.6,24.4,5.8,1.733333,718,2464249
4/7/2010,24,0,4,72,33.2,26.98,24.1,9.6,2.733333,718,2464249
5/7/2010,52,0,4,71,32.9,26.86,22.5,9.6,2.133333,718,2464249
6/7/2010,34,0,4.5,72.5,32.9,26.94,22,9.6,2.566667,718,2464249
7/7/2010,35,0,4.4,69.5,31.2,27.08,23.4,3,2.733333,718,2464249
8/7/2010,21,0,3.6,74.75,32.2,27.38,23.9,3.4,2.966667,718,2464249
9/7/2010,46,2.8,3.4,75.5,31.2,27.14,22.8,9.5,3.533333,717,2464713
10/7/2010,12,0.9,4,76.75,30.5,26.66,23.4,4.1,3,717,2464713
11/7/2010,20,0,4,76.5,31.1,26.76,23.3,5.6,2.566667,717,2464713
12/7/2010,47,0,3.4,75.25,31.5,26.88,22.9,9.6,2.833333,717,2464713
13/07/2010,55,1.4,3.7,78.25,31.1,27.12,23.8,9,3.966667,717,2464713
14/07/2010,49,0,4.2,75.75,31.5,26.62,23.4,8.5,3.133333,717,2464713
15/07/2010,34,0,3.8,72.25,32.1,27.36,22.7,9.7,3.966667,717,2464713
16/07/2010,40,36.2,3.2,84.25,30.3,25.58,22.8,4.3,2.1,715,2465177
17/07/2010,20,6.2,4,75,31.1,27.06,22.8,6.4,2.733333,715,2465177
18/07/2010,16,0,3.5,71.75,32,26.8,23.1,9.7,2.966667,715,2465177
19/07/2010,56,0,4.4,74.25,31.9,26.82,23.6,9.8,2.566667,715,2465177
20/07/2010,58,0,4.1,72.75,31.2,26.5,22.3,9.6,3.2,715,2465177
21/07/2010,49,0,4.5,72,31.5,26.54,21.8,9.7,3.3,715,2465177
22/07/2010,26,0,4.7,75.25,32,26.92,22.8,5.2,3.4,715,2465177
23/07/2010,41,0,5.1,75,32.2,27.28,23.4,9.4,2.2,714,2465641
24/07/2010,18,0,4.4,70,32.5,26.6,22.1,9.6,2.8,714,2465641
25/07/2010,16,0,4.9,71.25,32.9,27.18,22,7.3,3.3,714,2465641
26/07/2010,155,0,4.6,74.25,32.5,27,22.9,8.4,3.433333,714,2465641
27/07/2010,81,0,4.7,72.5,32.3,26.8,22.2,9.8,2.3,714,2465641
28/07/2010,45,0,5,73.5,31.5,27.12,23.3,9.8,2.966667,714,2465641
29/07/2010,46,0,4.4,72,31.9,26.4,21.3,10,3,714,2465641
30/07/2010,42,0,6,68.75,32.2,26.2,21.6,9.9,3.8,712,2466105
31/07/2010,22,0,4.6,73,32.2,26.72,21.6,9.5,4.7,712,2466105
1/8/2010,28,0,5.3,71.75,32.5,27.14,22.6,8.6,3.433333,712,2466105
2/8/2010,47,0,5.5,73.5,32.5,27.12,22.9,9.4,3.066667,712,2466105
3/8/2010,41,0.4,5.4,67.5,31.6,27.06,23.3,9.6,4.366667,712,2466105
4/8/2010,36,0,6,69.25,32.2,26.72,22.6,9.6,3.3,712,2466105
5/8/2010,26,0,5.2,68,32.5,26.96,22.4,10.2,3.466667,712,2466105
6/8/2010,53,0,6.3,65.5,31.9,26.6,22.1,10.2,3.966667,711,2466569
7/8/2010,28,2.7,5.4,73,30.7,26.5,23.5,9.9,3.4,711,2466569
8/8/2010,15,0,4.3,72.5,31.3,26.34,22.4,8.6,3.8,711,2466569
9/8/2010,59,0,4.5,66.75,32.8,27.02,21.6,10.2,4.466667,711,2466569
10/8/2010,34,0,6.4,62,32.6,28.72,24.3,8.7,4.033333,711,2466569
11/8/2010,78,0,5.9,63.75,33.2,26.84,21.4,10.4,3.833333,711,2466569
12/8/2010,51,0,6.9,67.75,32.4,26.78,21.3,10.3,4.1,711,2466569
13/08/2010,53,0,7,65.25,32.3,26.68,20.9,10.3,4.6,0.71,2467033
14/08/2010,24,0,6.3,72.25,32,26.5,21.9,10.3,3.266667,0.71,2467033
15/08/2010,24,0,5.8,72.75,31.7,26.76,21.9,10.3,3.3,0.71,2467033
16/08/2010,18,0,4.9,70.25,31.5,27.28,23.2,10.3,3.566667,0.71,2467033
17/08/2010,47,0,5.2,66.5,31.9,27.08,22.7,10.1,4.733333,0.71,2467033
18/08/2010,45,0,6.2,68.75,31.9,26.98,22.8,9.6,2.466667,0.71,2467033
19/08/2010,73,0,6.5,66.75,31.8,26.84,23.9,10.3,3.3,0.71,2467033
20/08/2010,35,0,6,66.75,33,26.82,22.1,10.4,2.9,708,2467497
21/08/2010,10,0,5.8,69.5,33.7,27.26,22.3,10.4,3.833333,708,2467497
22/08/2010,15,0,6.3,72.75,32,27.22,23.9,4.9,3.4,708,2467497
23/08/2010,63,0,5.1,71,31.8,27.1,23.5,8.7,3.366667,708,2467497
24/08/2010,22,0,5.7,67,32.2,27.12,22.6,10.3,3.866667,708,2467497
25/08/2010,70,0,6.1,70.75,32.3,27.08,22.9,10.2,3.466667,708,2467497
26/08/2010,48,0,5.2,73.25,32.7,27.24,22.9,10.1,3.466667,708,2467497
27/08/2010,30,0,5.3,71,31.6,27.1,22.9,10.4,4.533333,707,2467961
28/08/2010,26,0,5,72.5,31.8,27.14,22.9,10,3.4,707,2467961
29/08/2010,10,0,4.3,72.25,32.5,27.44,23,10,3.866667,707,2467961
30/08/2010,37,0,4.7,70.25,32.3,27.24,24.1,9.6,3.466667,707,2467961
31/08/2010,61,0,5.9,68.25,31.7,26.92,22.3,10,3,707,2467961
1/9/2010,44,0,5.8,75,32.2,26.58,21.7,10.1,3.833333,707,2467961
2/9/2010,38,0,6.5,67.75,31.5,26.54,21.9,10.2,4.566667,707,2467961
3/9/2010,35,0,6,67,32.7,26.6,21.7,10.1,3.866667,706,2468425
4/9/2010,9,0,5.8,69,31.9,26.7,22.4,10,3.966667,706,2468425
5/9/2010,12,0,5.9,68.75,32,26.88,23.2,10,3.566667,706,2468425
6/9/2010,47,0,5.3,68,30.5,26.6,23.3,8.8,3.566667,706,2468425
7/9/2010,24,0,6,66,32.8,26.9,22.1,10.5,4.366667,706,2468425
8/9/2010,69,0,6.1,71.5,31.5,26.56,22.6,10.3,3.966667,706,2468425
9/9/2010,41,0,5.3,72,31,27.22,24.3,10.2,5.133333,706,2468425
10/9/2010,98,0,5.2,69.75,32,27.36,23.4,9.8,3.533333,704,2468889
11/9/2010,21,0,6,62.25,32.6,27.16,21.8,10.4,3.866667,704,2468889
12/9/2010,19,0,6.6,64.25,33.9,27.52,22.3,10.4,3.133333,704,2468889
13/09/2010,35,0,7,66.25,32.4,27.04,22.6,10.3,2.866667,704,2468889
14/09/2010,44,0,6.5,65.25,33.2,27.16,21.8,10.3,3.966667,704,2468889
15/09/2010,48,0,7,67.5,33,27.48,23,10.4,4.633333,704,2468889
16/09/2010,39,0,6.7,66.25,32.3,27.1,22.8,10.3,3.333333,704,2468889
17/09/2010,25,0,6.7,70.25,31.7,26.92,23.2,10,3.866667,703,2469353
18/09/2010,12,0,5.8,64,31.9,27.16,22.7,10.3,4.133333,703,2469353
19/09/2010,17,0,6.4,73.25,32.5,27.52,23.9,9.9,3.4,703,2469353
20/09/2010,25,0,6.3,68.25,31.7,27.1,23.6,8.8,3.866667,703,2469353
21/09/2010,34,0,6.6,65,33.7,27.8,23.3,9.9,3.9,703,2469353
22/09/2010,30,0,7,66,32.9,27.52,22.9,9.7,3.866667,703,2469353
23/09/2010,19,0,6.7,64.75,32,27.06,22.9,10.3,3.866667,703,2469353
24/09/2010,36,0,6.7,63,32.9,27.26,22.4,10.5,5.333333,701,2469817
25/09/2010,12,0,6.3,70.5,32,27.24,23.2,9.5,5.033333,701,2469817
26/09/2010,6,0,5.7,66,31.9,27.38,23.8,10,4.7,701,2469817
27/09/2010,37,0,7,67.75,31.5,27.36,23.7,10.2,4.333333,701,2469817
28/09/2010,33,0,6.4,73.5,30.8,27.26,24.9,7.3,4.5,701,2469817
29/09/2010,32,0,5,75.25,31.9,27.08,24.5,8.8,3.3,701,2469817
30/09/2010,83,0,5.7,71.5,32,27.86,24.9,10.4,4.466667,701,2469817
1/10/2010,13,0,5.5,73.75,32,27.54,24.7,10.3,3.833333,0.7,2470281
2/10/2010,8,0,4.8,73.5,32.3,27.56,24.3,9.6,3.1,0.7,2470281
3/10/2010,29,0,4.5,73.75,32.8,27.76,24.1,8.8,3.2,0.7,2470281
4/10/2010,38,0,5.2,70,31.8,27.7,24.7,10.4,4.2,0.7,2470281
5/10/2010,16,0,6.2,67.75,32.2,27.66,25.1,10.3,3.566667,0.7,2470281
6/10/2010,24,0,6,70.75,32.2,27.58,23.3,10.5,4.233333,0.7,2470281
7/10/2010,28,0,5.6,75,32.3,27.22,23.4,9.5,3.8,0.7,2470281
8/10/2010,30,0,5.3,67.5,32.8,27.66,24,10.3,3.3,699,2470745
9/10/2010,17,0,5.3,74.25,32.2,27.54,23.3,10.5,3.466667,699,2470745
10/10/2010,13,0,5,74.75,32.3,27.88,24.9,10.5,3.633333,699,2470745
11/10/2010,26,0,5.4,69.25,33,28.04,25,9.9,3.233333,699,2470745
12/10/2010,18,0.5,6.2,74.25,32.5,27.86,25,9.2,3.633333,699,2470745
13/10/2010,52,0,5.3,72,32.5,27.64,24.9,6.3,4.033333,699,2470745
14/10/2010,28,0,5.5,68,33.1,27.58,23.1,10.5,4.3,699,2470745
15/10/2010,43,0,7,67.25,33.2,28.04,23.9,9.4,4.7,697,2471209
16/10/2010,9,0,7.6,70,32.5,27.48,23.9,6.6,3.233333,697,2471209
17/10/2010,10,0,5.6,70.25,32.2,27.44,23,10.7,4.066667,697,2471209
18/10/2010,32,0,5.7,71.5,32.2,28.1,24.9,8.8,4,697,2471209
19/10/2010,28,0,4.3,75,32.4,27.7,24.9,9.5,2.933333,697,2471209
20/10/2010,29,0,4.4,72,32.3,27.64,23.6,10.3,1.8,697,2471209
21/10/2010,46,0,3.6,74.75,32.2,27.78,23.5,10.3,2.833333,697,2471209
22/10/2010,22,3.3,3.7,77.25,32.3,27.44,24.5,5.3,2.7,696,2471673
23/10/2010,22,0,4.1,69.75,32.5,27.92,24.5,8,2.533333,696,2471673
24/10/2010,19,0,4.2,72,32.5,28.28,24.7,11,3.066667,696,2471673
25/10/2010,32,0,5.6,71,32.4,28.1,25.7,7.3,2.566667,696,2471673
26/10/2010,40,0,5.5,71.75,32.4,27.8,24,10.9,3,696,2471673
27/10/2010,26,0,4.9,73.25,32.5,28,24.1,9.7,3.133333,696,2471673
28/10/2010,17,0,5.1,71.75,32.7,28.2,25.1,10.4,3.133333,696,2471673
29/10/2010,23,0,5,70.5,32.6,27.98,25.3,9.6,2.633333,694,2472137
30/10/2010,9,0,6.2,71.5,32,28.06,25.9,10,4.166667,694,2472137
31/10/2010,13,0,6,72.25,32.5,27.92,23.9,11,4.366667,694,2472137
1/11/2010,37,0,6.1,71.5,32.9,28.36,25.4,11,3.933333,694,2472137
2/11/2010,9,0,5.9,69.5,32.9,28.2,25.3,10.5,3.8,694,2472137
3/11/2010,34,0,6.3,69.5,31.9,28.1,25,9.1,3.866667,694,2472137
4/11/2010,14,0,5.4,70.75,32.6,28.14,25.1,8.7,4.7,694,2472137
5/11/2010,39,6.4,5.4,72.75,32.4,27.88,24.6,9.7,2.466667,693,2472601
6/11/2010,20,0,5.2,71.5,33,28.14,24.9,10.4,3,693,2472601
7/11/2010,17,0,5.6,73.75,32.6,28.52,25.6,9.4,4,693,2472601
8/11/2010,53,0,5.3,68,32.9,28.8,25.5,11,5.3,693,2472601
9/11/2010,29,0,10,61.75,33.5,28.26,24.6,11.2,4.433333,693,2472601
10/11/2010,47,0,7.1,66.25,32.9,27.98,23.8,11,3.833333,693,2472601
11/11/2010,41,0.8,6.3,73,32.4,28.18,24.3,10.7,4.633333,693,2472601
12/11/2010,20,0.5,5.3,75.5,32.5,27.94,24.4,10.4,3.633333,692,2473065
13/11/2010,23,0,5.8,65,33.4,28.68,25.6,11.1,3.9,692,2473065
14/11/2010,30,0,7.3,68.5,32.2,28.26,25.1,7.3,4,692,2473065
15/11/2010,24,0,5.7,70.5,32.2,28.06,25.3,9.5,3.866667,692,2473065
16/11/2010,59,0,5.3,70.5,32.4,28.42,25.7,11,3.433333,692,2473065
17/11/2010,47,0,5.2,77.25,31,27.38,25.1,5.5,2.9,692,2473065
18/11/2010,66,3.3,3.4,73.75,32.4,27.72,23.7,8.3,3.766667,692,2473065
19/11/2010,54,0,4.6,71.75,32.9,28.62,25.4,10,3.966667,0.69,2473529
20/11/2010,34,0.2,4.8,70.75,32.6,28.14,24.7,10.2,3.633333,0.69,2473529
21/11/2010,10,2,5.5,72,32.2,27.84,24.2,10.1,3.033333,0.69,2473529
22/11/2010,45,0,5.3,73.5,32.4,27.54,24.1,10.7,3.5,0.69,2473529
23/11/2010,54,0,5.1,74.25,32.3,27.76,23.6,10.6,3.133333,0.69,2473529
24/11/2010,72,0,5.2,73.75,32.3,28.1,25.4,10.6,2.8,0.69,2473529
25/11/2010,38,0,4.8,72.25,32.5,27.78,24.1,10,3.5,0.69,2473529
26/11/2010,65,0,5.4,71.25,32.8,28.18,24.8,10.5,3.433333,689,2473994
27/11/2010,43,0,5.8,73.25,33,28.58,25.9,10.5,3.4,689,2473994
28/11/2010,21,0,5.5,71.5,32.2,28.38,26,8.9,3.7,689,2473994
29/11/2010,63,0,4.6,70.75,32.7,28.28,24.3,9.9,4.033333,689,2473994
30/11/2010,82,0,6.2,69,32,28.04,25.4,10.6,3.666667,689,2473994
1/12/2010,116,0,6,70.5,33,28.22,24.1,8.8,3.5,689,2473994
2/12/2010,69,0,5.5,72.5,32,28.1,25.1,5.4,3.5,689,2473994
3/12/2010,104,0,5.6,69.75,32.3,28.32,25.7,8.8,3.533333,688,2474458
4/12/2010,54,0,6,73,32.4,28.58,25.7,10.7,3.9,688,2474458
5/12/2010,52,0,5.4,73,32.8,28.46,25.7,10.8,3.2,688,2474458
6/12/2010,101,0,4.7,71.75,32.8,28.36,24.8,10.8,2.633333,688,2474458
7/12/2010,63,0,5.2,72.25,32.5,28.36,25.3,11.2,2.866667,688,2474458
8/12/2010,114,0,5.2,74,32,27.9,24.3,9.4,2.866667,688,2474458
9/12/2010,80,0.2,5,72.5,31.6,27.64,25,2.1,2.766667,688,2474458
10/12/2010,161,0,5,70,32.7,28.72,25.3,9.9,3.166667,686,2474922
11/12/2010,64,0.2,4.9,74,32.7,28.8,25.5,5.4,2.566667,686,2474922
12/12/2010,42,0,4.9,74.75,31.6,28.24,25.7,2.5,2.966667,686,2474922
13/12/2010,94,2.4,4.1,82.5,30.6,27.12,25,0.4,1.266667,686,2474922
14/12/2010,91,2.8,2.4,81,31.4,27.34,24.7,2.7,3.066667,686,2474922
15/12/2010,153,10.2,2.9,77,31.5,27.32,24.6,5.1,3.4,686,2474922
16/12/2010,79,0,4.6,76.75,31.4,27.9,25.1,6,3.033333,686,2474922
17/12/2010,92,7.3,3.3,78,31.7,27.14,23.8,7.7,3.2,685,2475386
18/12/2010,76,30.6,3.9,80.75,31.4,26.68,22.3,2.9,2.166667,685,2475386
19/12/2010,42,0,3.2,75.5,31.6,27.56,23.8,10.1,3.166667,685,2475386
20/12/2010,109,0.2,4.3,77.25,32,27.58,24.3,10.5,3.333333,685,2475386
21/12/2010,105,0.2,5,76.75,32.2,28.14,25.3,10.3,3.266667,685,2475386
22/12/2010,63,1.5,4.5,73,33,28.36,24.5,9.8,3.4,685,2475386
23/12/2010,87,0,4.7,71.5,31.9,27.8,24.5,9.5,3,685,2475386
24/12/2010,56,5.6,4.7,80.75,31.4,27.58,24.5,6.6,3.3,683,2475850
25/12/2010,42,2.8,2.8,77.75,31.9,27.9,24.4,8.7,2.766667,683,2475850
26/12/2010,39,0,3.7,77.5,32,27.84,24.9,9.2,2.933333,683,2475850
27/12/2010,111,0,3.8,71.5,32.2,27.5,24.3,10.6,2.166667,683,2475850
28/12/2010,124,0,4.6,73.5,32.2,27.54,23.3,11.2,2.7,683,2475850
29/12/2010,133,12.4,3.5,78,31.2,27.32,24,7.2,2.133333,683,2475850
30/12/2010,61,0,2.9,71.5,31.9,28.08,24.3,9.6,3.033333,683,2475850
31/12/2010,56,0,4.7,70.75,32,27.38,23.3,9.8,2.733333,683,2475850
1/1/2011,69,0,5,69.5,32.6,28,23.7,11.4,3.133333,682,2476314
2/1/2011,46,0,4.3,74.5,32.6,27.94,23.7,10,2.8,682,2476314
3/1/2011,110,1.4,4.2,75.5,31.5,27.62,24.2,6.8,2.7,682,2476314
4/1/2011,70,1.4,4,73.25,32.6,27.9,23.7,10.8,2.966667,682,2476314
5/1/2011,87,119,4.5,82.75,31.3,26.4,22.1,6.9,2.366667,682,2476314
6/1/2011,68,0,3.6,77.5,31.9,27.74,24.2,10.1,3.566667,682,2476314
7/1/2011,172,0,4.5,75.25,31.2,27.54,24.4,3.2,2.9,682,2476314
8/1/2011,65,0.6,4.1,79,30.6,27.4,24.5,1.5,1.733333,682,2476778
9/1/2011,57,2.2,2.5,85,33.5,27.26,24.2,0.7,1.566667,682,2476778
10/1/2011,80,99.3,1.9,96.75,28.4,23.9,20.9,0,0.966667,682,2476778
11/1/2011,79,19.4,0.3,83.75,31.3,26.06,21.4,7,2.066667,682,2476778
12/1/2011,149,2.6,2,80.5,30.8,27.46,23.7,9.1,2.9,682,2476778
13/01/2011,148,10.6,3.2,84.25,30.5,26.88,24.1,4.1,2.466667,682,2476778
14/01/2011,119,5.6,2.5,75.5,31,26.62,23.3,9.5,2.8,682,2476778
15/01/2011,87,0,3.8,78.5,31.5,27.26,23.2,10.5,1.466667,682,2477242
16/01/2011,65,0,3.2,81.25,31.8,28.46,23.9,7.5,2.566667,682,2477242
17/01/2011,113,5.6,3.3,82.75,30.8,27.46,25.1,2.6,2.9,682,2477242
18/01/2011,118,9.6,2.4,85,31,26.78,24.1,5.5,1.5,682,2477242
