Data_Notificacao,Infectados_Dengue_GISSA,Infectados_7,Infectados_14,Infectados_21,Infectados_28,Infectados_35,Precipitacao,Precipitacao_7,Precipitacao_14,Precipitacao_21,Precipitacao_28,Precipitacao_35,Evaporacao_Piche,Evaporacao_7,Evaporacao_14,Evaporacao_21,Evaporacao_28,Evaporacao_35,Umidade_Relativa_Media,Temp_Maxima,Temp_Comp_Media,Temp_Minima,Insolacao,Insolacao_7,Insolacao_14,Insolacao_21,Insolacao_28,Insolacao_35,Velocidade_Vento_Media,Vel_vento_7,Vel_vento_14,Vel_vento_21,Vel_vento_28,Vel_vento_35,IDH,Populacao,Populacao_Sexo_Feminino,Populacao_Sexo_Masculino,Idade<15,Idade-15-64,Idade>65,Densidade_Demografica,Populacao_urbana,Populacao_Rural,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
17/12/2017,3,18,33,43,64,81,0,1.4,1.4,5.2,5.4,11.9,5.5,40.5,76.9,115.3,141.6,178.1,72.5,32.3,28.72,26.4,10.4,74.9,150.2,221.3,284,351.9,3.466667,20.466667,42.533335,63.633335,83.166668,105.066668,0.682,2644285,1406441,1237844,597057,1873282,173947,8464,2644285,0,10,26,19,29,26,35,40,41,44,55
18/12/2017,2,18,34,44,64,80,0,1.4,1.4,5.2,5.4,11.9,5.7,42.4,77.2,115.4,145.2,178.2,77.25,32.4,28.12,25.2,10.7,74.8,149.6,221.1,283.6,351.7,3.3,20.866667,42.800002,63.366669,83.933335,105.666668,0.682,2644285,1406441,1237844,597057,1873282,173947,8464,2644285,0,11,26,20,28,28,35,41,41,46,53
19/12/2017,2,17,34,44,63,79,0,1.4,1.4,5.2,5.4,11.9,6,45.1,76.9,115.1,148.9,178.6,72,32,28.68,26.4,2.6,74.4,149.6,222.1,284.6,352.4,2.866667,22.533334,42.733335,64.166669,84.433335,105.733335,0.682,2644285,1406441,1237844,597057,1873282,173947,8464,2644285,0,13,24,22,27,30,36,40,42,48,51
20/12/2017,3,17,34,44,62,79,1.6,1.4,1.4,3.6,5.2,11.9,3.9,47.5,77.6,115.9,152.6,179.4,76.25,30.8,27.58,25.6,2.7,66,141.6,214.7,278,344.4,1.633333,22.033334,43.133335,64.500003,84.266669,105.866669,0.682,2644285,1406441,1237844,597057,1873282,173947,8464,2644285,0,15,22,24,26,32,37,40,42,50,49
21/12/2017,2,18,34,46,62,80,0,3,3,5.2,6.8,13.5,4.1,45.2,75.8,115,152.1,177,75.75,31.4,28,25.4,2.9,58,133.9,208.3,272.1,336.8,3.566667,20.533334,41.066668,62.666669,83.600002,102.700002,0.682,2644285,1406441,1237844,597057,1873282,173947,8464,2644285,0,18,20,27,25,33,37,41,42,52,47
22/12/2017,3,18,34,47,61,80,7.4,1.8,3,5.2,6.8,12.1,3.4,43.1,74.6,113.7,150.4,175.7,78.75,29,27.12,24.4,1.2,50.4,125.9,200.7,267.5,329.2,3.466667,21.633334,41.333335,64.066669,84.433336,103.333336,0.682,2644285,1406441,1237844,597057,1873282,173947,8464,2644285,0,21,19,28,25,34,38,41,42,54,45
23/12/2017,2,18,35,49,61,81,0,9,10.4,12.6,14.2,18.1,3.1,34.4,73.2,111,148.9,173.1,81.75,30.6,27.38,25.6,4.5,41.2,116.6,190.9,262.4,324.6,2.2,21.733334,41.733335,63.566669,84.933336,104.633336,0.682,2644285,1406441,1237844,597057,1873282,173947,8464,2644285,0,24,19,28,25,35,39,41,43,55,44
24/12/2017,2,17,35,50,60,81,1.4,9,10.4,10.4,14.2,14.4,3,31.7,72.2,108.6,147,173.3,77,31.7,27.48,24.3,5.5,35,109.9,185.2,256.3,319,2.466667,20.500001,40.966668,63.033336,84.133336,103.666669,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,26,19,29,26,35,40,41,44,55,45
25/12/2017,2,16,34,50,60,80,1,10.4,11.8,11.8,15.6,15.8,4,29.2,71.6,106.4,144.6,174.4,78.25,31.6,27.7,25.5,8.8,30.1,104.9,179.7,251.2,313.7,3.3,19.500001,40.366668,62.300003,82.86667,103.433336,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,26,20,28,28,35,41,41,46,53,47
26/12/2017,2,16,33,50,60,79,0.8,11.4,12.8,12.8,16.6,16.8,3.9,27.5,72.6,104.4,142.6,176.4,76.75,30.7,27.72,25.7,7.8,28.2,102.6,177.8,250.3,312.8,2.066667,19.500001,42.033335,62.233336,83.66667,103.933336,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,24,22,27,30,36,40,42,48,51,49
27/12/2017,2,16,33,50,60,78,3.1,12.2,13.6,13.6,15.8,17.4,3.4,25.4,72.9,103,141.3,178,79.25,31.9,27.82,26,8.8,33.4,99.4,175,248.1,311.4,2.866667,18.700001,40.733335,61.833336,83.200004,102.96667,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,22,24,26,32,37,40,42,50,49,52
28/12/2017,1,15,33,49,61,77,1.2,13.7,16.7,16.7,18.9,20.5,4.2,24.9,70.1,100.7,139.9,177,79.5,31.7,27.6,25.7,7.1,39.5,97.5,173.4,247.8,311.6,1.9,19.933335,40.466669,61.000003,82.600004,103.533337,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,20,27,25,33,37,41,42,52,47,55
29/12/2017,1,14,32,48,61,75,0.6,14.9,16.7,17.9,20.1,21.7,4.4,25,68.1,99.6,138.7,175.4,78,32.3,28.1,25.6,10.5,43.7,94.1,169.6,244.4,311.2,2.733333,18.266668,39.900002,59.600003,82.333337,102.700004,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,19,28,25,34,38,41,42,54,45,58
30/12/2017,1,12,30,47,61,73,0,8.1,17.1,18.5,20.7,22.3,5,26,60.4,99.2,137,174.9,76.25,32.4,28.8,26.4,10.1,53,94.2,169.6,243.9,315.4,3.866667,17.533334,39.266668,59.266669,81.100003,102.46667,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,19,28,25,35,39,41,43,55,44,60
31/12/2017,1,11,28,46,61,71,0,8.1,17.1,18.5,18.5,22.3,5,27.9,59.6,100.1,136.5,174.9,75,32.7,28.6,26.1,10.4,58.6,93.6,168.5,243.8,314.9,3.9,19.200001,39.700002,60.166669,82.233337,103.333337,0.682,2644749,1406688,1238061,597161,1873611,173977,8466,2644749,0,19,29,26,35,40,41,44,55,45,62
1/1/2018,3,10,26,44,60,70,0,6.7,17.1,18.5,18.5,22.3,5.3,29.9,59.1,101.5,136.3,174.5,59.75,33.2,28.74,26.1,9.8,63.5,93.6,168.4,243.2,314.7,2.966667,20.633334,40.133335,61.000002,82.933337,103.500004,0.682,2645213,1406935,1238279,597266,1873939,174008,8467,2645213,0,20,28,28,35,41,41,46,53,47,63
2/1/2018,4,11,27,44,61,71,0,5.7,17.1,18.5,18.5,22.3,5.4,31.2,58.7,103.8,135.6,173.8,74.25,33,28.6,26.3,8,64.5,92.7,167.1,242.3,314.8,2.866667,20.300001,39.800002,62.333336,82.533337,103.966671,0.682,2645213,1406935,1238279,597266,1873939,174008,8467,2645213,0,22,27,30,36,40,42,48,51,49,64
3/1/2018,4,13,29,46,63,73,0,4.9,17.1,18.5,18.5,20.7,5.2,32.7,58.1,105.6,135.7,174,72,32.5,28.18,25.4,10.7,64.7,98.1,164.1,239.7,312.8,2.1,21.100001,39.800002,61.833336,82.933337,104.300005,0.682,2645213,1406935,1238279,597266,1873939,174008,8467,2645213,0,24,26,32,37,40,42,50,49,52,64
4/1/2018,4,15,30,48,64,76,0,1.8,15.5,18.5,18.5,20.7,5.5,34.5,59.4,104.6,135.2,174.4,73.75,32.6,28.38,25.1,9.9,66.6,106.1,164.1,240,314.4,2.633333,20.333334,40.266669,60.800003,81.333337,102.933338,0.682,2645213,1406935,1238279,597266,1873939,174008,8467,2645213,0,27,25,33,37,41,42,52,47,55,64
5/1/2018,4,18,32,50,66,79,0,0.6,15.5,17.3,18.5,20.7,5.4,35.8,60.8,103.9,135.4,174.5,73,32.3,28.44,25.3,4.6,69.4,113.1,163.5,239,313.8,2.566667,21.066667,39.333335,60.966669,80.66667,103.400004,0.682,2645213,1406935,1238279,597266,1873939,174008,8467,2645213,0,28,25,34,38,41,42,54,45,58,65
6/1/2018,4,21,33,51,68,82,2.5,0,8.1,17.1,18.5,20.7,4.4,36.8,62.8,97.2,136,173.8,75.5,32.6,28.1,25.1,9,63.5,116.5,157.7,233.1,307.4,2.866667,20.900001,38.433335,60.166669,80.16667,102.000004,0.682,2645213,1406935,1238279,597266,1873939,174008,8467,2645213,0,28,25,35,39,41,43,55,44,60,67
7/1/2018,3,24,35,52,70,85,0,2.5,10.6,19.6,21,21,5.2,36.2,64.1,95.8,136.3,172.7,70.5,32.3,28.54,26.6,8.7,62.4,121,156,230.9,306.2,3.066667,19.900001,39.100002,59.600003,80.06667,102.133338,0.682,2645213,1406935,1238279,597266,1873939,174008,8467,2645213,0,29,26,35,40,41,44,55,45,62,68
8/1/2018,3,26,36,52,70,86,0,2.5,9.2,19.6,21,21,5.2,36.4,66.3,95.5,137.9,172.7,74.5,32.2,27.88,24.6,10.1,60.7,124.2,154.3,229.1,303.9,3.6,19.066668,39.700002,59.200003,80.06667,102.000005,0.682,2645677,1407182,1238496,597371,1874268,174038,8469,2645677,0,28,28,35,41,41,46,53,47,63,71
9/1/2018,2,26,37,53,70,87,7.6,2.5,8.2,19.6,21,21,4.8,36.3,67.5,95,140.1,171.9,79,30.1,26.76,22.6,5.7,61,125.5,153.7,228.1,303.3,2.033333,19.700001,40.000002,59.500003,82.033337,102.233338,0.682,2645677,1407182,1238496,597371,1874268,174038,8469,2645677,0,27,30,36,40,42,48,51,49,64,74
10/1/2018,2,24,37,53,70,87,1.7,10.1,15,27.2,28.6,28.6,3.2,35.7,68.4,93.8,141.3,171.4,88.75,27.4,25.8,24.6,0.1,58.7,123.4,156.8,222.8,298.4,1.033333,18.866667,39.966668,58.666669,80.700003,101.800004,0.682,2645677,1407182,1238496,597371,1874268,174038,8469,2645677,0,26,32,37,40,42,50,49,52,64,77
11/1/2018,2,22,37,52,70,86,15,11.8,13.6,27.3,30.3,30.3,1.2,33.7,68.2,93.1,138.3,168.9,74.75,31.7,26.78,21.6,11.1,48.1,114.7,154.2,212.2,288.1,2.2,17.8,38.133334,58.066669,78.600003,99.133337,0.682,2645677,1407182,1238496,597371,1874268,174038,8469,2645677,0,25,33,37,41,42,52,47,55,64,80
12/1/2018,3,20,38,52,70,86,0,26.8,27.4,42.3,44.1,45.3,4.3,29.4,65.2,90.2,133.3,164.8,73.25,32.2,27.72,23.6,10.3,49.3,118.7,162.4,212.8,288.3,2.833333,17.366667,38.433334,56.700002,78.333336,98.033337,0.682,2645677,1407182,1238496,597371,1874268,174038,8469,2645677,0,25,34,38,41,42,54,45,58,65,83
13/01/2018,4,19,40,52,70,87,6,26.8,26.8,34.9,43.9,45.3,4.4,28.3,65.1,91.1,125.5,164.3,76.5,31.7,27.44,24.3,9.1,55,118.5,171.5,212.7,288.1,3.233333,17.633333,38.533334,56.066668,77.800002,97.800003,0.682,2645677,1407182,1238496,597371,1874268,174038,8469,2645677,0,25,35,39,41,43,55,44,60,67,85
14/01/2018,3,19,43,54,71,89,1.4,30.3,32.8,40.9,49.9,51.3,4.1,28.3,64.5,92.4,124.1,164.6,78.75,31.6,28.02,25.1,6.5,55.1,117.5,176.1,211.1,286,3.1,17.999999,37.9,57.100001,77.600002,98.066669,0.682,2645677,1407182,1238496,597371,1874268,174038,8469,2645677,0,26,35,40,41,44,55,45,62,68,87
15/01/2018,4,19,45,55,71,89,0.2,31.7,34.2,40.9,51.3,52.7,5,27.2,63.6,93.5,122.7,165.1,71.25,33,28.4,24.6,10.9,52.9,113.6,177.1,207.2,282,3.8,18.033332,37.1,57.733334,77.233335,98.100002,0.682,2646141,1407428,1238713,597476,1874597,174069,8470,2646141,0,28,35,41,41,46,53,47,63,71,89
16/01/2018,4,20,46,57,73,90,0.2,31.9,34.4,40.1,51.5,52.9,7.7,27,63.3,94.5,122,167.1,66,33,28.5,25.1,11.1,53.7,114.7,179.2,207.4,281.8,3.066667,18.233332,37.933333,58.233334,77.733335,100.266669,0.682,2646141,1407428,1238713,597476,1874597,174069,8470,2646141,0,30,36,40,42,48,51,49,64,74,91
17/01/2018,4,22,46,59,75,92,0,24.5,34.6,39.5,51.7,53.1,7.8,29.9,65.6,98.3,123.7,171.2,69.75,32.9,28.58,25.1,11.2,59.1,117.8,182.5,215.9,281.9,3.3,19.266666,38.133333,59.233334,77.933335,99.966669,0.682,2646141,1407428,1238713,597476,1874597,174069,8470,2646141,0,32,37,40,42,50,49,52,64,77,93
18/01/2018,5,24,46,61,76,94,25,22.8,34.6,36.4,50.1,53.1,6.7,34.5,68.2,102.7,127.6,172.8,81.5,31.4,27.06,23.5,5.8,70.2,118.3,184.9,224.4,282.4,2.5,21.533333,39.333333,59.666667,79.600002,100.133336,0.682,2646141,1407428,1238713,597476,1874597,174069,8470,2646141,0,33,37,41,42,52,47,55,64,80,95
19/01/2018,4,27,47,65,79,97,24.6,32.8,59.6,60.2,75.1,76.9,4.6,40,69.4,105.2,130.2,173.3,82,31.3,27.18,23.7,6.5,64.9,114.2,183.6,227.3,277.7,1.766667,21.833333,39.2,60.266667,78.533335,100.166669,0.682,2646141,1407428,1238713,597476,1874597,174069,8470,2646141,0,34,38,41,42,54,45,58,65,83,96
20/01/2018,4,28,47,68,80,98,20.3,57.4,84.2,84.2,92.3,101.3,0.2,40.3,68.6,105.4,131.4,165.8,80,31.6,27.24,23.4,10.9,61.1,116.1,179.6,232.6,273.8,2.166667,20.766667,38.4,59.300001,76.833335,98.566669,0.682,2646141,1407428,1238713,597476,1874597,174069,8470,2646141,0,35,39,41,43,55,44,60,67,85,97
21/01/2018,4,28,47,71,82,99,2.8,71.7,102,104.5,112.6,121.6,3.8,36.1,64.4,100.6,128.5,160.2,76.5,31.9,28.02,24.4,11,62.9,118,180.4,239,274,3.3,19.700001,37.7,57.600001,76.800002,97.300003,0.682,2646141,1407428,1238713,597476,1874597,174069,8470,2646141,0,35,40,41,44,55,45,62,68,87,100
22/01/2018,3,29,48,74,84,100,1,73.1,104.8,107.3,114,124.4,4.7,35.8,63,99.4,129.3,158.5,77.5,31.6,27.66,24.3,6.5,67.4,120.3,181,244.5,274.6,2.466667,19.900001,37.933333,57.000001,77.633335,97.133336,0.682,2646605,1407675,1238930,597580,1874926,174099,8472,2646605,0,35,41,41,46,53,47,63,71,89,103
23/01/2018,3,28,48,74,85,101,0.8,73.9,105.8,108.3,114,125.4,4.5,35.5,62.5,98.8,130,157.5,84.25,30.4,27.38,25.9,0.1,63,116.7,177.7,242.2,270.4,2.6,18.566668,36.8,56.500001,76.800002,96.300003,0.682,2646605,1407675,1238930,597580,1874926,174099,8472,2646605,0,36,40,42,48,51,49,64,74,91,107
24/01/2018,3,27,49,73,86,102,17.2,74.5,99,109.1,114,126.2,2.6,32.3,62.2,97.9,130.6,156,84.25,29.4,26.84,23.4,3.2,52,111.1,169.8,234.5,267.9,1.833333,18.100001,37.366667,56.233334,77.333335,96.033336,0.682,2646605,1407675,1238930,597580,1874926,174099,8472,2646605,0,37,40,42,50,49,52,64,77,93,111
25/01/2018,4,26,50,72,87,102,8.2,91.7,114.5,126.3,128.1,141.8,1.4,27.1,61.6,95.3,129.8,154.7,85,30.9,26.84,24.9,1.4,44,114.2,162.3,228.9,268.4,2.166667,16.633334,38.166667,55.966667,76.300001,96.233336,0.682,2646605,1407675,1238930,597580,1874926,174099,8472,2646605,0,37,41,42,52,47,55,64,80,95,116
26/01/2018,4,25,52,72,90,104,0,74.9,107.7,134.5,135.1,150,1.7,21.8,61.8,91.2,127,152,80.25,31.4,27.5,24.5,5,39.6,104.5,153.8,223.2,266.9,1.333333,16.300001,38.133334,55.500001,76.566668,94.833336,0.682,2646605,1407675,1238930,597580,1874926,174099,8472,2646605,0,38,41,42,54,45,58,65,83,96,121
27/01/2018,4,25,53,72,93,105,1.6,50.3,107.7,134.5,134.5,142.6,3.2,18.9,59.2,87.5,124.3,150.3,95.25,28.4,25.1,23.3,0,38.1,99.2,154.2,217.7,270.7,1.3,15.866667,36.633334,54.266667,75.166668,92.700002,0.682,2646605,1407675,1238930,597580,1874926,174099,8472,2646605,0,39,41,43,55,44,60,67,85,97,126
28/01/2018,5,25,53,72,96,107,15.3,31.6,103.3,133.6,136.1,144.2,0.5,21.9,58,86.3,122.5,150.4,85,30,26.5,23.1,2.2,27.2,90.1,145.2,207.6,266.2,2.033333,15,34.700001,52.7,72.600001,91.800002,0.682,2646605,1407675,1238930,597580,1874926,174099,8472,2646605,0,40,41,44,55,45,62,68,87,100,129
29/01/2018,5,26,55,74,100,110,0.2,44.1,117.2,148.9,151.4,158.1,1.7,18.6,54.4,81.6,118,147.9,76,31,27.54,24.9,3.8,18.4,85.8,138.7,199.4,262.9,2.9,13.733333,33.633334,51.666666,70.733334,91.366668,0.682,2647069,1407922,1239147,597685,1875254,174130,8473,2647069,0,41,41,46,53,47,63,71,89,103,129
30/01/2018,5,28,56,76,102,113,0,43.3,117.2,149.1,151.6,157.3,3.2,15.6,51.1,78.1,114.4,145.6,78.5,31.5,27.62,23.8,7,15.7,78.7,132.4,193.4,257.9,2.7,14.166666,32.733334,50.966666,70.666667,90.966668,0.682,2647069,1407922,1239147,597685,1875254,174130,8473,2647069,0,40,42,48,51,49,64,74,91,107,125
31/01/2018,5,30,57,79,103,116,0,42.5,117,141.5,151.6,156.5,6.8,14.3,46.6,76.5,112.2,144.9,75.5,32.5,28.3,25.2,10.9,22.6,74.6,133.7,192.4,257.1,3.333333,14.266666,32.366667,51.633333,70.5,91.600001,0.682,2647069,1407922,1239147,597685,1875254,174130,8473,2647069,0,40,42,50,49,52,64,77,93,111,120
1/2/2018,5,32,58,82,104,119,0,25.3,117,139.8,151.6,153.4,4.3,18.5,45.6,80.1,113.8,148.3,77.25,31.9,28.02,25.6,10,30.3,74.3,144.5,192.6,259.2,1.366667,15.766666,32.4,53.933333,71.733333,92.066667,0.682,2647069,1407922,1239147,597685,1875254,174130,8473,2647069,0,41,42,52,47,55,64,80,95,116,114
2/2/2018,5,33,58,85,105,123,0,17.1,92,124.8,151.6,152.2,4,21.4,43.2,83.2,112.6,148.4,88,31,27.58,25.5,2.7,38.9,78.5,143.4,192.7,262.1,2.333333,14.966666,31.266667,53.1,70.466667,91.533334,0.682,2647069,1407922,1239147,597685,1875254,174130,8473,2647069,0,41,42,54,45,58,65,83,96,121,108
3/2/2018,5,34,59,87,106,127,1.8,17.1,67.4,124.8,151.6,151.6,2,23.7,42.6,82.9,111.2,148,81.75,31.6,27.84,24.4,5.6,36.6,74.7,135.8,190.8,254.3,3.233333,15.966666,31.833333,52.6,70.233333,91.133334,0.682,2647069,1407922,1239147,597685,1875254,174130,8473,2647069,0,41,43,55,44,60,67,85,97,126,101
4/2/2018,5,35,60,88,107,131,0.6,17.3,48.9,120.6,150.9,153.4,3.5,22.5,44.4,80.5,108.8,145,82.5,31.9,27.52,25.1,7,42.2,69.4,132.3,187.4,249.8,1.066667,17.899999,32.899999,52.6,70.599999,90.5,0.682,2647069,1407922,1239147,597685,1875254,174130,8473,2647069,0,41,44,55,45,62,68,87,100,129,93
5/2/2018,5,35,61,90,109,135,12.7,2.6,46.7,119.8,151.5,154,6.7,25.5,44.1,79.9,107.1,143.5,87.75,29.2,26.4,24.6,0.4,47,65.4,132.8,185.7,246.4,2.966667,16.933333,30.666666,50.566667,68.599999,87.666667,0.682,2647533,1408169,1239365,597790,1875583,174160,8475,2647533,0,41,46,53,47,63,71,89,103,129,86
6/2/2018,6,35,63,91,111,137,17.7,15.1,58.4,132.3,164.2,166.7,1.6,30.5,46.1,81.6,108.6,144.9,82.25,30.6,27.36,24.3,5.1,43.6,59.3,122.3,176,237,2.066667,17,31.166666,49.733334,67.966666,87.666667,0.682,2647533,1408169,1239365,597790,1875583,174160,8475,2647533,0,42,48,51,49,64,74,91,107,125,82
7/2/2018,6,36,66,93,115,139,3.6,32.8,75.3,149.8,174.3,184.4,2.2,28.9,43.2,75.5,105.4,141.1,81.25,31.5,27.92,24.6,6.1,41.7,64.3,116.3,175.4,234.1,1.066667,16.366667,30.633333,48.733334,68,86.866667,0.682,2647533,1408169,1239365,597790,1875583,174160,8475,2647533,0,42,50,49,52,64,77,93,111,120,78
8/2/2018,5,37,69,95,119,141,10,36.4,61.7,153.4,176.2,188,3.7,24.3,42.8,69.9,104.4,138.1,81.5,30.7,27.8,25.9,7.7,36.9,67.2,111.2,181.4,229.5,4.166667,14.100001,29.866667,46.500001,68.033334,85.833334,0.682,2647533,1408169,1239365,597790,1875583,174160,8475,2647533,0,42,52,47,55,64,80,95,116,114,73
9/2/2018,6,37,70,95,122,142,1.2,46.4,63.5,138.4,171.2,198,4.4,23.7,45.1,66.9,106.9,136.3,73,31.1,28.2,25.9,9.4,34.6,73.5,113.1,178,227.3,3.166667,16.900001,31.866667,48.166668,70.000001,87.366668,0.682,2647533,1408169,1239365,597790,1875583,174160,8475,2647533,0,42,54,45,58,65,83,96,121,108,68
10/2/2018,6,38,72,97,125,144,1.2,47.6,64.7,115,172.4,199.2,3.7,24.1,47.8,66.7,107,135.3,79.5,30.9,26.7,24,3.6,41.3,77.9,116,177.1,232.1,0.333333,17.733335,33.700001,49.566668,70.333335,87.966668,0.682,2647533,1408169,1239365,597790,1875583,174160,8475,2647533,0,43,55,44,60,67,85,97,126,101,64
11/2/2018,6,39,74,99,127,146,0,47,64.3,95.9,167.6,197.9,3.4,25.8,48.3,70.2,106.3,134.6,79.75,30.5,26.68,23.9,4.6,39.3,81.5,108.7,171.6,226.7,2,14.833335,32.733334,47.733334,67.433335,85.433334,0.682,2647533,1408169,1239365,597790,1875583,174160,8475,2647533,0,44,55,45,62,68,87,100,129,93,61
12/2/2018,6,40,75,101,130,149,11.8,46.4,49,93.1,166.2,197.9,2.8,25.7,51.2,69.8,105.6,132.8,95,27.9,24.9,23.9,0,36.9,83.9,102.3,169.7,222.6,0.266667,15.766668,32.700001,46.433334,66.333335,84.366667,0.682,2647998,1408416,1239582,597895,1875912,174191,8476,2647998,0,46,53,47,63,71,89,103,129,86,58
13/02/2018,5,41,76,104,132,152,7,45.5,60.6,103.9,177.8,209.7,0.5,21.8,52.3,67.9,103.4,130.4,84.25,30.3,26.18,22.5,4.2,36.5,80.1,95.8,158.8,212.5,0,13.066668,30.066668,44.233334,62.800002,81.033334,0.682,2647998,1408416,1239582,597895,1875912,174191,8476,2647998,0,48,51,49,64,74,91,107,125,82,55
14/02/2018,6,40,76,106,133,155,0,34.8,67.6,110.1,184.6,209.1,2.3,20.7,49.6,63.9,96.2,126.1,86.5,30,25.7,23.1,3.2,35.6,77.3,99.9,151.9,211,0.933333,11.000001,27.366668,41.633334,59.733335,79.000001,0.682,2647998,1408416,1239582,597895,1875912,174191,8476,2647998,0,50,49,52,64,77,93,111,120,78,52
15/02/2018,6,40,77,109,135,159,42.9,31.2,67.6,92.9,184.6,207.4,0.9,20.8,45.1,63.6,90.7,125.2,88.25,29.3,25.36,22.6,2.1,32.7,69.6,99.9,143.9,214.1,1.766667,10.866667,24.966668,40.733334,57.366668,78.900001,0.682,2647998,1408416,1239582,597895,1875912,174191,8476,2647998,0,52,47,55,64,80,95,116,114,73,50
16/02/2018,6,41,78,111,136,163,1.2,64.1,110.5,127.6,202.5,235.3,2,18,41.7,63.1,84.9,124.9,84,30.2,26.34,23.4,6.1,27.1,61.7,100.6,140.2,205.1,1.333333,8.466667,25.366668,40.333334,56.633335,78.466668,0.682,2647998,1408416,1239582,597895,1875912,174191,8476,2647998,0,54,45,58,65,83,96,121,108,68,48
17/02/2018,6,41,79,113,138,166,47,64.1,111.7,128.8,179.1,236.5,2.5,15.6,39.7,63.4,82.3,122.6,91.25,26.8,24.66,23.3,0.4,23.8,65.1,101.7,139.8,200.9,1.766667,6.633333,24.366668,40.333334,56.200001,76.966668,0.682,2647998,1408416,1239582,597895,1875912,174191,8476,2647998,0,55,44,60,67,85,97,126,101,64,45
18/02/2018,6,41,80,115,140,168,16.2,109.9,156.9,174.2,205.8,277.5,0.8,14.4,40.2,62.7,84.6,120.7,87.25,30.2,26.16,23.1,4.4,20.6,59.9,102.1,129.3,192.2,2.1,8.066667,22.900002,40.800001,55.800001,75.500002,0.682,2647998,1408416,1239582,597895,1875912,174191,8476,2647998,0,55,45,62,68,87,100,129,93,61,41
19/02/2018,6,41,81,116,142,171,12,126.1,172.5,175.1,219.2,292.3,2,11.8,37.5,63,81.6,117.4,92.5,28.5,25.78,23.6,1.2,20.4,57.3,104.3,122.7,190.1,1.133333,8.166667,23.933335,40.866668,54.600001,74.500002,0.682,2648462,1408662,1239799,598000,1876241,174221,8478,2648462,0,53,47,63,71,89,103,129,86,58,37
20/02/2018,6,41,82,117,145,173,13.6,126.3,171.8,186.9,230.2,304.1,1.2,11,32.8,63.3,78.9,114.4,79.25,30.7,27.12,23.3,10.2,21.6,58.1,101.7,117.4,180.4,1.8,9.033333,22.100001,39.100001,53.266667,71.833335,0.682,2648462,1408662,1239799,598000,1876241,174221,8478,2648462,0,51,49,64,74,91,107,125,82,55,34
21/02/2018,6,42,82,118,148,175,2,132.9,167.7,200.5,243,317.5,2.9,11.7,32.4,61.3,75.6,107.9,83.5,31.2,27.06,24.5,9.6,27.6,63.2,104.9,127.5,179.5,1.333333,10.833333,21.833334,38.200001,52.466667,70.566668,0.682,2648462,1408662,1239799,598000,1876241,174221,8478,2648462,0,49,52,64,77,93,111,120,78,52,32
22/02/2018,6,42,82,119,151,177,2.2,134.9,166.1,202.5,227.8,319.5,2.4,12.3,33.1,57.4,75.9,103,89,28.1,25.44,23.4,0,34,66.7,103.6,133.9,177.9,0,11.233333,22.1,36.200001,51.966667,68.600001,0.682,2648462,1408662,1239799,598000,1876241,174221,8478,2648462,0,47,55,64,80,95,116,114,73,50,29
23/02/2018,6,42,83,120,153,178,14.4,94.2,158.3,204.7,221.8,296.7,1,13.8,31.8,55.5,76.9,98.7,83,30.6,26.96,23.6,4.8,31.9,59,93.6,132.5,172.1,1.5,9.466666,17.933333,34.833334,49.8,66.100001,0.682,2648462,1408662,1239799,598000,1876241,174221,8478,2648462,0,45,58,65,83,96,121,108,68,48,27
24/02/2018,7,42,83,121,155,180,0.9,107.4,171.5,219.1,236.2,286.5,1.1,12.8,28.4,52.5,76.2,95.1,84.75,31,26.44,22.8,6.4,30.6,54.4,95.7,132.3,170.4,1.533333,9.633333,16.266666,34.000001,49.966667,65.833334,0.682,2648462,1408662,1239799,598000,1876241,174221,8478,2648462,0,44,60,67,85,97,126,101,64,45,26
25/02/2018,7,43,84,123,158,183,6.4,61.3,171.2,218.2,235.5,267.1,2,11.4,25.8,51.6,74.1,96,85.75,30.6,25.42,22.6,4.5,36.6,57.2,96.5,138.7,165.9,1.933333,9.399999,17.466666,32.300001,50.2,65.2,0.682,2648462,1408662,1239799,598000,1876241,174221,8478,2648462,0,45,62,68,87,100,129,93,61,41,26
26/02/2018,8,44,85,125,160,186,2.1,51.5,177.6,224,226.6,270.7,2.1,12.6,24.4,50.1,75.6,94.2,76,32.4,27.68,24.4,10.1,36.7,57.1,94,141,159.4,1.666667,9.233332,17.399999,33.166667,50.1,63.833333,0.682,2648926,1408909,1240016,598104,1876569,174252,8479,2648926,0,47,63,71,89,103,129,86,58,37,27
