Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
82397,28/06/2008,0,0,28.1,23.5,0.2,6.7,25.04,81,2.4,26,2008
82397,29/06/2008,0,0,30.6,22.6,9,7.3,25.98,81.25,2.8,27,2008
82397,30/06/2008,0,0,31.7,21.5,10.1,9.8,26.18,73,2.066667,27,2008
82397,01/07/2008,0,2.3,30.5,22.9,6.1,8.9,25.6,82,3.1,27,2008
82397,02/07/2008,0,2.7,30.7,22.9,5.2,6,26.08,77.25,2.466667,27,2008
82397,03/07/2008,0,0,31.4,22.9,9.4,9.5,26.66,73.25,2.666667,27,2008
82397,04/07/2008,0,0,31,23.3,8,8,26.56,78.25,3.4,27,2008
82397,05/07/2008,0,0,31.2,23,6.3,10.5,25.92,79,2.1,27,2008
82397,06/07/2008,0,0,29.9,22.9,5.7,10,25.64,80.5,3.866667,28,2008
82397,07/07/2008,0,0,30.4,21.7,7.7,6.5,25.62,74.5,2.1,28,2008
82397,08/07/2008,0,0,31.4,21.2,8.8,7.9,26,74.5,3.166667,28,2008
82397,09/07/2008,0,0,29.9,21.5,8.7,8.3,26.08,70,3.533333,28,2008
82397,10/07/2008,0,0,31.4,22.3,10.2,8,26.42,74.75,2.6,28,2008
82397,11/07/2008,0,0,32.2,22.4,10.2,4.242638257,26.48,76.5,2.8,28,2008
82397,12/07/2008,0,0,31.7,23.5,5.9,4.242638257,26.94,69.25,4.033333,28,2008
82397,13/07/2008,0,0,31.9,21.7,7.2,4.242638257,26.28,67.75,2.633333,29,2008
82397,14/07/2008,0,0,31.2,22.5,7.5,4.242638257,25.66,69.25,2.466667,29,2008
82397,15/07/2008,0,0,31.3,22.9,5.9,4.242638257,26.16,80.75,1.766667,29,2008
82397,16/07/2008,0,0,31.3,22.4,9.8,4.242638257,26.18,73.5,3.7,29,2008
82397,17/07/2008,0,0,30.7,19.9,8.1,4.242638257,25.72,71.5,3.033333,29,2008
82397,18/07/2008,0,0.2,28.3,21.8,1.4,4.242638257,23.8,88.75,2.2,29,2008
82397,19/07/2008,0,3.9,30.4,22.4,9.5,4.242638257,25.56,80,1.966667,29,2008
82397,20/07/2008,0,0,32,21.1,10.3,4.242638257,26.28,73.5,3.4,30,2008
82397,21/07/2008,0,0,31.2,22.4,7.7,4.242638257,26.64,72.5,3.533333,30,2008
82397,22/07/2008,0,0,31.3,21.9,10.2,4.242638257,26.2,75.25,2.9,30,2008
82397,23/07/2008,0,0,32.4,20.5,10.4,4.242638257,25.78,70.5,2.9,30,2008
82397,24/07/2008,0,0,32.6,21.4,9.3,4.242638257,26.78,69.75,2.7,30,2008
82397,25/07/2008,0,0,31.2,20.4,6.9,4.242638257,26,76.75,3.2,30,2008
82397,26/07/2008,0,0.4,30.7,23.1,9.3,4.242638257,26.3,82.5,3.3,30,2008
82397,27/07/2008,0,0.9,29.8,22.9,3.9,4.242638257,25.94,81.5,3.133333,31,2008
82397,28/07/2008,0,0.1,30.6,22.5,5.2,4.242638257,26.04,72.5,3.3,31,2008
82397,29/07/2008,0,0,31.8,21,8.6,4.242638257,26.18,70.5,4.033333,31,2008
82397,30/07/2008,0,0,31.7,24.8,7.1,4.242638257,26.9,75.25,3,31,2008
82397,31/07/2008,0,0,31.2,22.5,10.4,4.242638257,26.5,74.25,3.9,31,2008
82397,01/08/2008,0,0,31.5,21.9,10.5,4.242638257,26.24,68.25,3.7,31,2008
82397,02/08/2008,0,0,31.6,21.8,9.4,4.242638257,26.32,79,3.333333,31,2008
82397,03/08/2008,0,0,30.9,21.7,10.1,4.242638257,25.9,75.75,0.233333,32,2008
82397,04/08/2008,0,0,31.3,22.2,10,4.242638257,26.22,78,2.466667,32,2008
82397,05/08/2008,0,0,31.2,23.3,9,4.242638257,26.8,74,3.8,32,2008
82397,06/08/2008,0,0,31.8,23.5,7.8,4.242638257,26.94,70.75,4.433333,32,2008
82397,07/08/2008,0,0.4,30.9,23.4,7.7,4.242638257,26.18,79,3.7,32,2008
82397,08/08/2008,0,0,30.9,22.8,5.8,4.242638257,25.9,88.5,2.533333,32,2008
82397,09/08/2008,0,34,29.5,22.9,4.4,4.242638257,24.96,80.25,2.1,32,2008
82397,10/08/2008,0,0,31.9,21.8,10.7,4.242638257,26.3,72.25,3.4,33,2008
82397,11/08/2008,0,0,31.3,21.7,10.3,4.242638257,25.94,75.5,3.533333,33,2008
82397,12/08/2008,0,14.4,30.6,21.7,8.9,4.242638257,25.84,76.5,2.966667,33,2008
82397,13/08/2008,0,0,31.9,22.5,10.3,4.242638257,26.64,73.25,3.533333,33,2008
82397,14/08/2008,0,0,32.4,21.1,10.7,4.242638257,25.96,68.5,5.2,33,2008
82397,15/08/2008,0,0,30.5,21.9,10.5,4.242638257,25.84,77,3.366667,33,2008
82397,16/08/2008,0,0,31,22.5,10.6,4.242638257,26.22,73.75,3.766667,33,2008
82397,17/08/2008,0,0,31.5,22.6,8.6,4.242638257,26.56,74.25,3.466667,34,2008
82397,18/08/2008,0,0,31.9,21,10.6,4.242638257,26.06,69.25,4.333333,34,2008
82397,19/08/2008,0,0,32.4,21.1,10.7,4.242638257,26.18,67.5,3.2,34,2008
82397,20/08/2008,0,0,31,22.5,8.8,4.242638257,26.52,71.75,3.033333,34,2008
82397,21/08/2008,0,0,32.5,23.5,8.7,4.242638257,27.04,73.75,3.233333,34,2008
82397,22/08/2008,0,0,30.8,23.4,9.4,4.242638257,26.92,73.75,4.066667,34,2008
82397,23/08/2008,0,0,31.3,22.5,10.4,4.242638257,26.56,71.75,3.566667,34,2008
82397,24/08/2008,0,0,31.7,22.5,10.4,4.242638257,26.5,73,3.833333,35,2008
82397,25/08/2008,0,0,33.4,22.4,10.5,4.242638257,26.56,67.5,2.666667,35,2008
82397,26/08/2008,0,0,31.5,22.6,7.7,4.242638257,26.88,73.25,4.166667,35,2008
82397,27/08/2008,0,6.1,29.9,23,5.7,4.242638257,25.86,80,3.966667,35,2008
82397,28/08/2008,0,0,31.9,22.4,9.6,4.242638257,26.94,77.25,3.233333,35,2008
82397,29/08/2008,0,0,30.9,23.1,10.3,4.242638257,26.88,74.25,4.5,35,2008
82397,30/08/2008,0,0,30.8,23.5,9.3,4.242638257,26.66,77,3.8,35,2008
82397,31/08/2008,0,0,30.9,23.6,9.8,4.242638257,26.66,76.75,4.733333,36,2008
82397,01/09/2008,0,0,30.4,22.8,8,4.242638257,26.42,71.5,3.3,36,2008
82397,02/09/2008,0,0,30.9,22.7,10.4,4.7,26.84,68.5,4.266667,36,2008
82397,03/09/2008,0,0,31.2,22.8,10.2,5.5,26.78,72.75,3.9,36,2008
82397,04/09/2008,0,0,31.9,22.6,10.3,6.3,27.02,66.75,4.4,36,2008
82397,05/09/2008,0,0,31.2,22.3,10.5,5.7,26.56,69.25,3.733333,36,2008
82397,06/09/2008,0,0,31.4,23.3,10.2,6.7,26.94,70.5,3.666667,36,2008
82397,07/09/2008,0,0,32.1,23.8,8.1,5.5,27.24,77,3.3,37,2008
82397,08/09/2008,0,0,31.4,22.5,9.7,7.2,26.86,72.25,4.933333,37,2008
82397,09/09/2008,0,0,32.4,23.3,10.1,5.8,27.04,65.75,4.2,37,2008
82397,10/09/2008,0,0,33,22.9,10.5,6.8,27.46,71.25,3.566667,37,2008
82397,11/09/2008,0,0,32.1,24.4,9.6,7.2,27.7,72.5,3.966667,37,2008
82397,12/09/2008,0,0,31.8,22.9,9.7,6.4,27.16,68,4.333333,37,2008
82397,13/09/2008,0,0,32.3,23.3,10,7.5,27.12,72.5,3.966667,37,2008
82397,14/09/2008,0,0,31.3,22.7,10.3,5.7,26.84,70.25,3.3,38,2008
82397,15/09/2008,0,0,32.1,22.7,9.6,5.6,26.96,65.25,4.333333,38,2008
82397,16/09/2008,0,0,32.3,22.3,9.7,5.3,27.14,66,4.6,38,2008
82397,17/09/2008,0,0,32.6,22.8,10.3,5.8,27.28,68.25,3.7,38,2008
82397,18/09/2008,0,0,32.8,24.1,9.8,6.4,27.66,68.25,4.966667,38,2008
82397,19/09/2008,0,0,31.8,25.1,9.1,7.8,27.68,71.25,3.433333,38,2008
82397,20/09/2008,0,0,31.3,23.9,10.2,7.5,27.16,71.75,3.966667,38,2008
82397,21/09/2008,0,0,33.2,23.4,10.4,8,27.6,64.5,3.766667,39,2008
82397,22/09/2008,0,0,30.8,23.6,10.2,8.5,26.76,70,3.3,39,2008
82397,23/09/2008,0,0,30.4,22.3,10.1,7.7,26.38,75.25,4.4,39,2008
82397,24/09/2008,0,0,31.2,23.4,10,6.1,27,72.25,3.566667,39,2008
82397,25/09/2008,0,0,31.8,23.8,8.8,6.6,27.06,73.25,3.633333,39,2008
82397,26/09/2008,0,0,32.9,23.6,9.9,7.4,27.56,67.75,3.6,39,2008
82397,27/09/2008,0,0,31.3,22.4,9.8,8.1,26.7,70.75,3.5,39,2008
82397,28/09/2008,0,0,31.8,22.7,9.4,6.6,27.18,70.75,3.266667,40,2008
82397,29/09/2008,0,0,31.9,24.9,8.6,5.5,27.44,77.25,3.266667,40,2008
82397,30/09/2008,0,0,31.8,24.3,8.9,4.6,27.9,71.5,4.833333,40,2008
82397,01/10/2008,0,0,31.9,25,10.3,4.9,27.86,66.25,3.5,40,2008
82397,02/10/2008,0,0.8,29.4,23.6,3.9,7.4,25.36,87,0.633333,40,2008
82397,03/10/2008,0,1.2,31.8,23.2,9.9,2.2,27.2,76.75,3.133333,40,2008
82397,04/10/2008,0,0,31.9,23.8,10.5,6.3,27.58,69.75,4.4,40,2008
82397,05/10/2008,0,0,32.8,24.1,7.8,7.5,27.9,71.5,3.866667,41,2008
82397,06/10/2008,0,0,31.3,24.2,10,7.8,27.42,69.75,3.833333,41,2008
82397,07/10/2008,0,0,32.6,23.5,10.7,7.4,27.44,65,4.133333,41,2008
82397,08/10/2008,0,0,31.4,23.3,10.5,7.9,27.22,74.25,4.133333,41,2008
82397,09/10/2008,0,0,31.5,24.2,9.4,6.6,27.32,73.75,3.3,41,2008
82397,10/10/2008,0,0,32.5,24.4,10.8,6.5,27.96,68.75,4.233333,41,2008
82397,11/10/2008,0,0,32.2,24.2,10.7,7.1,27.82,66.25,5.666667,41,2008
82397,12/10/2008,0,0,32.2,23.4,9.3,6,27.64,65.75,5.1,42,2008
82397,13/10/2008,0,0,33.2,23.5,10.6,7.3,27.86,71.25,3.966667,42,2008
82397,14/10/2008,0,0,32.8,23.9,10.4,7.1,28.1,64.25,4.633333,42,2008
82397,15/10/2008,0,0,31.8,24.2,10.7,7.8,27.7,68.75,4.1,42,2008
82397,16/10/2008,0,0,32.4,22.8,10.7,6.5,27.44,72.5,2.8,42,2008
82397,17/10/2008,0,0,31.8,24.3,9.1,6.9,27.34,75.5,3.733333,42,2008
82397,18/10/2008,0,0,31.4,25.2,10.3,6.6,27.48,74,4.033333,42,2008
82397,19/10/2008,0,0,31.8,25.2,9.7,8,27.84,69.5,3.066667,43,2008
82397,20/10/2008,0,0,31.3,23.9,7.1,8.5,27.36,71.5,3.933333,43,2008
82397,21/10/2008,0,0,32.3,25.3,10.3,10.2,28.32,64.25,5.666667,43,2008
82397,22/10/2008,0,0,32.5,23.6,11,8.5,27.74,70.75,5.233333,43,2008
82397,23/10/2008,0,0,32.8,23.5,10.8,8.4,27.82,63.75,5.733333,43,2008
82397,24/10/2008,0,0,31.9,23.3,10.5,9.3,27.44,68.75,4.033333,43,2008
82397,25/10/2008,0,0,31.8,24.1,9.7,8,27.54,73.25,4.5,43,2008
82397,26/10/2008,0,0,31.3,24.3,10.3,7.2,27.76,69.25,0.633333,44,2008
82397,27/10/2008,0,0,32.5,24.5,10.8,7.7,27.76,69,4.1,44,2008
82397,28/10/2008,0,0,31.3,25.4,10.3,8.3,27.58,75,3.733333,44,2008
82397,29/10/2008,0,0,31.3,24.3,10.1,5.8,27.48,72,4.066667,44,2008
82397,30/10/2008,0,0,31.3,25.3,10.8,6.6,27.88,72.75,5.5,44,2008
82397,31/10/2008,0,0,31.5,25.3,10.4,7.5,27.92,66.75,3.9,44,2008
82397,01/11/2008,0,0,32.2,25.5,10.6,8.7,28.02,64,4.066667,44,2008
82397,02/11/2008,0,0,32.2,23.7,10.6,7.5,27.64,73.5,2.9,45,2008
82397,03/11/2008,0,0,32.5,25.7,9.4,7.1,27.92,76.5,3.7,45,2008
82397,04/11/2008,0,0,31.6,25.5,10.2,7,27.78,81,4.566667,45,2008
82397,05/11/2008,0,0,32.1,24.4,9.1,7,27.7,76.75,4.166667,45,2008
82397,06/11/2008,0,0,31.6,24.7,9,5.4,27.56,70,2.433333,45,2008
82397,07/11/2008,0,0,32.2,23.9,10.6,7.8,27.66,71.75,3.733333,45,2008
82397,08/11/2008,0,0,31.3,24.4,7.1,4.8,27.38,77.25,3.633333,45,2008
82397,09/11/2008,0,0,31.6,23.8,10.1,5.1,27.32,72.75,3.133333,46,2008
82397,10/11/2008,0,0,32.3,23.9,10.2,5.3,27.48,74,3.2,46,2008
82397,11/11/2008,0,0,31.9,23.8,9.8,5.3,27.7,71.5,2.833333,46,2008
