Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
28/07/2007,0,,34.7,,7.4,8.3,27.42,57,0.75,30,2007
28/07/2007,1200,0,,22.3,,,,,,30,2007
29/07/2007,0,,37.2,,10.7,10.5,27.86,58,0.65,31,2007
29/07/2007,1200,0,,19.2,,,,,,31,2007
30/07/2007,0,,36.5,,9.9,10.5,27.8,67,1,31,2007
30/07/2007,1200,0,,20.4,,,,,,31,2007
31/07/2007,0,,35.5,,10.8,9,28.38,43.5,1.166667,31,2007
31/07/2007,1200,0,,21.5,,,,,,31,2007
01/08/2007,0,,33.4,,6.7,13,27.14,55.25,1.166667,31,2007
01/08/2007,1200,0,,22.9,,,,,,31,2007
02/08/2007,0,,34,,8,8.5,27.84,57.5,1.666667,31,2007
02/08/2007,1200,0,,23.3,,,,,,31,2007
03/08/2007,0,,35.5,,10.8,8.9,27.64,52,2.5,31,2007
03/08/2007,1200,0,,21,,,,,,31,2007
04/08/2007,0,,36.5,,9.8,11.2,27.7,52,0.833333,31,2007
04/08/2007,1200,0,,20.3,,,,,,31,2007
05/08/2007,0,,36.9,,9.7,10.1,27.74,48.25,1.333333,32,2007
05/08/2007,1200,0,,19.2,,,,,,32,2007
06/08/2007,0,,35.9,,9.5,10.4,27.42,53.25,1.933333,32,2007
06/08/2007,1200,0,,20.4,,,,,,32,2007
07/08/2007,0,,35.5,,10.7,10.2,28.18,51,1.166667,32,2007
07/08/2007,1200,0,,21,,,,,,32,2007
08/08/2007,0,,34.7,,9.8,11,27.54,56.75,1.833333,32,2007
08/08/2007,1200,0,,21.9,,,,,,32,2007
09/08/2007,0,,35.9,,9.8,10.5,28.24,55,2,32,2007
09/08/2007,1200,0,,22.9,,,,,,32,2007
10/08/2007,0,,37.1,,10.5,11.7,27.96,54,1.166667,32,2007
10/08/2007,1200,0,,20.1,,,,,,32,2007
11/08/2007,0,,35.3,,9.8,11.6,28,60.75,3.5,32,2007
11/08/2007,1200,0,,21,,,,,,32,2007
12/08/2007,0,,35.9,,8.8,11.6,28,54,0.933333,33,2007
12/08/2007,1200,0,,22,,,,,,33,2007
13/08/2007,0,,36.7,,10.4,11.4,28.22,47.75,1.933333,33,2007
13/08/2007,1200,0,,21,,,,,,33,2007
14/08/2007,0,,34.3,,7.1,14.7,28.22,47.5,2,33,2007
14/08/2007,1200,0,,20.2,,,,,,33,2007
15/08/2007,0,,35.4,,10.9,11.3,27.14,50.25,1,33,2007
15/08/2007,1200,0,,20,,,,,,33,2007
16/08/2007,0,,36.1,,10.1,12.3,28.68,44,2.266667,33,2007
16/08/2007,1200,0,,21,,,,,,33,2007
17/08/2007,0,,36.5,,10.7,10.4,27.62,60.25,2.4,33,2007
17/08/2007,1200,0,,20,,,,,,33,2007
18/08/2007,0,,35.8,,10.9,10.9,27.14,47.75,0.666667,33,2007
18/08/2007,1200,0,,19.1,,,,,,33,2007
19/08/2007,0,,35.6,,8.9,9.9,27.14,59.5,5,34,2007
19/08/2007,1200,0,,20,,,,,,34,2007
20/08/2007,0,,36.7,,10.3,9.6,27.94,55.25,3.5,34,2007
20/08/2007,1200,0,,21,,,,,,34,2007
21/08/2007,0,,36.1,,8.1,10.3,28.36,59.5,1.166667,34,2007
21/08/2007,1200,0,,24.1,,,,,,34,2007
22/08/2007,0,,36.7,,10.5,9.2,28.22,52.25,1.666667,34,2007
22/08/2007,1200,0,,24,,,,,,34,2007
23/08/2007,0,,35.3,,10.5,9.6,27.02,55.75,2.1,34,2007
23/08/2007,1200,0,,21.4,,,,,,34,2007
24/08/2007,0,,35.5,,10.8,8.6,27.4,53.75,1.666667,34,2007
24/08/2007,1200,0,,20.3,,,,,,34,2007
25/08/2007,0,,37.1,,9.7,10.1,28.2,57.25,2.5,34,2007
25/08/2007,1200,0,,20.9,,,,,,34,2007
26/08/2007,0,,35.7,,10.3,12.4,28.16,48,1.666667,35,2007
26/08/2007,1200,0,,22.7,,,,,,35,2007
27/08/2007,0,,36.6,,10.6,12.4,27.52,53.5,3.37184,35,2007
27/08/2007,1200,0,,19,,,,,,35,2007
28/08/2007,0,,37.3,,10.5,12,27.02,53.5,2.033333,35,2007
28/08/2007,1200,0,,18.8,,,,,,35,2007
29/08/2007,0,,36.5,,10,12,27.44,54.25,2.166667,35,2007
29/08/2007,1200,0,,22,,,,,,35,2007
30/08/2007,0,,35.9,,10.4,10.2,28.22,55,1.666667,35,2007
30/08/2007,1200,0,,22.1,,,,,,35,2007
31/08/2007,0,,35.3,,10.5,12.5,27.84,61,3.833333,35,2007
31/08/2007,1200,0,,23.9,,,,,,35,2007
01/09/2007,0,,36.1,,8.3,11.5,27.8,46,2.4,35,2007
01/09/2007,1200,0,,20.7,,,,,,35,2007
02/09/2007,0,,35.9,,8,11.2,28.22,48.25,2.333333,36,2007
02/09/2007,1200,0,,19,,,,,,36,2007
03/09/2007,0,,36.7,,10.5,11,27.48,48.75,3.5,36,2007
03/09/2007,1200,0,,20.1,,,,,,36,2007
04/09/2007,0,,36.4,,10.5,11,26.96,55.75,1,36,2007
04/09/2007,1200,0,,19,,,,,,36,2007
05/09/2007,0,,34.8,,10.1,9.9,27.6,56.75,3.666667,36,2007
05/09/2007,1200,0,,20,,,,,,36,2007
06/09/2007,0,,32.8,,4.3,11.6,27.4,56.75,2.1,36,2007
06/09/2007,1200,0,,23.2,,,,,,36,2007
07/09/2007,0,,36.7,,10.3,9.4,27.86,51.5,3.166667,36,2007
07/09/2007,1200,0,,21,,,,,,36,2007
08/09/2007,0,,36.9,,9.1,11.3,28.18,54.75,3.266667,36,2007
08/09/2007,1200,0,,23,,,,,,36,2007
09/09/2007,0,,37.4,,10.7,9,28.82,47.75,0.666667,37,2007
09/09/2007,1200,0,,22.8,,,,,,37,2007
10/09/2007,0,,36.8,,9.8,11.2,28.58,50.25,2.166667,37,2007
10/09/2007,1200,0,,21.9,,,,,,37,2007
11/09/2007,0,,36.3,,10.5,12,27.94,47.75,2.333333,37,2007
11/09/2007,1200,0,,20,,,,,,37,2007
12/09/2007,0,,36.7,,10.3,12.6,28.5,43.25,1.666667,37,2007
12/09/2007,1200,0,,20,,,,,,37,2007
13/09/2007,0,,36.7,,10.8,12.6,28.82,53.5,1.866667,37,2007
13/09/2007,1200,0,,23.7,,,,,,37,2007
14/09/2007,0,,36.7,,10.7,13.5,27.98,55.25,2.5,37,2007
14/09/2007,1200,0,,20.8,,,,,,37,2007
15/09/2007,0,,36.5,,10.7,12.1,28.68,50.75,1.333333,37,2007
15/09/2007,1200,0,,23.6,,,,,,37,2007
16/09/2007,0,,37.3,,10.7,12.6,28.78,52,3.266667,38,2007
16/09/2007,1200,0,,22.2,,,,,,38,2007
17/09/2007,0,,37.5,,10.3,12.7,27.86,54.75,4,38,2007
17/09/2007,1200,0,,20.8,,,,,,38,2007
18/09/2007,0,,37.3,,8.2,11.8,28.16,50.5,2.666667,38,2007
18/09/2007,1200,0,,22.1,,,,,,38,2007
19/09/2007,0,,35.8,,7.9,11.8,27.52,54,2.6,38,2007
19/09/2007,1200,0,,21.2,,,,,,38,2007
20/09/2007,0,,35.8,,7.3,9.5,27.66,62.75,2.5,38,2007
20/09/2007,1200,0,,22.8,,,,,,38,2007
21/09/2007,0,,36.9,,10.1,8.5,27.82,56,1.333333,38,2007
21/09/2007,1200,0,,21.2,,,,,,38,2007
22/09/2007,0,,37.5,,10.7,10.6,28.48,49.25,2.666667,38,2007
22/09/2007,1200,0,,20.8,,,,,,38,2007
23/09/2007,0,,36.7,,10.4,12.2,28.76,43.75,1.5,39,2007
23/09/2007,1200,0,,22.2,,,,,,39,2007
24/09/2007,0,,36.7,,9.9,13.1,28.06,49.25,2.166667,39,2007
24/09/2007,1200,0,,21,,,,,,39,2007
25/09/2007,0,,38.3,,10.4,10.8,27.66,53.5,1.333333,39,2007
25/09/2007,1200,0,,20,,,,,,39,2007
26/09/2007,0,,36.7,,8.2,9.7,27.66,55,2,39,2007
26/09/2007,1200,0,,22.1,,,,,,39,2007
27/09/2007,0,,36.6,,10.6,9.5,28.28,53,2.87184,39,2007
27/09/2007,1200,0,,21.9,,,,,,39,2007
28/09/2007,0,,37,,10.4,10.4,28.46,51.5,3.433333,39,2007
28/09/2007,1200,0,,22.5,,,,,,39,2007
29/09/2007,0,,36.5,,10.7,10.6,28.3,48,1.333333,39,2007
29/09/2007,1200,0,,22.3,,,,,,39,2007
30/09/2007,0,,37.3,,10.6,11,28.22,49.25,3.566667,40,2007
30/09/2007,1200,0,,21.6,,,,,,40,2007
01/10/2007,0,,37.3,,9.6,11.2,28.12,49.25,1.833333,40,2007
01/10/2007,1200,0,,21.9,,,,,,40,2007
02/10/2007,0,,37.1,,9.9,10.6,28.12,52.25,1.333333,40,2007
02/10/2007,1200,0,,21.2,,,,,,40,2007
03/10/2007,0,,37.1,,10,13,28.3,54,1.5,40,2007
03/10/2007,1200,0,,21.2,,,,,,40,2007
04/10/2007,0,,35.9,,8.4,13.2,28.3,53,3.166667,40,2007
04/10/2007,1200,0,,23.3,,,,,,40,2007
05/10/2007,0,,36.9,,10.5,11.6,28.18,45.75,2.5,40,2007
05/10/2007,1200,0,,21,,,,,,40,2007
06/10/2007,0,,36.6,,10.9,12.5,27.72,47.75,2.833333,40,2007
06/10/2007,1200,0,,21,,,,,,40,2007
07/10/2007,0,,37.1,,10.9,10.6,27.86,55.25,1.066667,41,2007
07/10/2007,1200,0,,21.3,,,,,,41,2007
08/10/2007,0,,37.3,,11,10.7,28.38,51,2.433333,41,2007
08/10/2007,1200,0,,23,,,,,,41,2007
09/10/2007,0,,36.7,,9.4,12.2,28.44,56.25,2.5,41,2007
09/10/2007,1200,0,,23.5,,,,,,41,2007
10/10/2007,0,,37.7,,10.2,11.8,28.74,54.25,2.5,41,2007
10/10/2007,1200,0,,22.8,,,,,,41,2007
11/10/2007,0,,36.9,,9.2,11.4,28.16,56.25,2.6,41,2007
11/10/2007,1200,0,,22.2,,,,,,41,2007
12/10/2007,0,,37.4,,10.6,10.8,27.96,56,1.433333,41,2007
12/10/2007,1200,0,,21.2,,,,,,41,2007
13/10/2007,0,,36.9,,9.7,11,28.86,49.25,3,41,2007
13/10/2007,1200,0,,23.7,,,,,,41,2007
14/10/2007,0,,36.7,,10.1,11.5,28.6,46,1.5,42,2007
14/10/2007,1200,0,,23.2,,,,,,42,2007
15/10/2007,0,,36.4,,10.7,12.6,28.36,60,1.9,42,2007
15/10/2007,1200,0,,22.2,,,,,,42,2007
16/10/2007,0,,37.5,,10.9,12.9,28.06,52.5,1.666667,42,2007
16/10/2007,1200,0,,20,,,,,,42,2007
17/10/2007,0,,36.3,,8.7,12.9,27.54,55.25,2.166667,42,2007
17/10/2007,1200,0,,21,,,,,,42,2007
18/10/2007,0,,37.5,,9.1,11.2,27.66,58.75,2,42,2007
18/10/2007,1200,0,,21.4,,,,,,42,2007
19/10/2007,0,,37.5,,7.6,9.9,28.02,54,3.666667,42,2007
19/10/2007,1200,0,,21,,,,,,42,2007
20/10/2007,0,,36.7,,8.2,10.6,28.1,60.5,3.333333,42,2007
20/10/2007,1200,0,,23.2,,,,,,42,2007
21/10/2007,0,,37.2,,10,8.9,28.4,50.75,2.166667,43,2007
21/10/2007,1200,0,,22.4,,,,,,43,2007
22/10/2007,0,,37.2,,10.7,10.6,28.16,52.5,2.166667,43,2007
22/10/2007,1200,0,,21,,,,,,43,2007
23/10/2007,0,,37.5,,10.6,11,28.9,50.5,3.333333,43,2007
23/10/2007,1200,0,,22,,,,,,43,2007
24/10/2007,0,,37.5,,10.6,10.9,28.5,52,3.833333,43,2007
24/10/2007,1200,0,,22.2,,,,,,43,2007
25/10/2007,0,,36.7,,10.8,14.5,29.02,50.5,2.166667,43,2007
25/10/2007,1200,0,,23.5,,,,,,43,2007
26/10/2007,0,,36.2,,10.7,13.1,28.6,49.5,2.166667,43,2007
26/10/2007,1200,0,,22,,,,,,43,2007
27/10/2007,0,,36.9,,10.5,11.6,28.48,59,3.166667,43,2007
27/10/2007,1200,0,,23,,,,,,43,2007
28/10/2007,0,,38.9,,10.6,10.4,28.8,53.25,3.166667,44,2007
28/10/2007,1200,0,,23,,,,,,44,2007
29/10/2007,0,,37.4,,9.9,11.6,28.36,55,2.166667,44,2007
29/10/2007,1200,0,,22.4,,,,,,44,2007
30/10/2007,0,,37.5,,10.5,10.5,28.52,52.25,1.833333,44,2007
30/10/2007,1200,0,,21.9,,,,,,44,2007
31/10/2007,0,,37.1,,8.8,10.6,28.74,49.25,2.333333,44,2007
31/10/2007,1200,0,,22,,,,,,44,2007
01/11/2007,0,,37.1,,7.1,13,28.58,69.25,2.133333,44,2007
01/11/2007,1200,0,,23.7,,,,,,44,2007
02/11/2007,0,,36.9,,8.1,7.9,28.26,53.25,2.666667,44,2007
02/11/2007,1200,1.1,,22,,,,,,44,2007
03/11/2007,0,,38.1,,10.6,11.1,28.18,52.25,2.5,44,2007
03/11/2007,1200,0,,21,,,,,,44,2007
04/11/2007,0,,36.7,,9.8,11.5,28.24,50.5,1.066667,45,2007
04/11/2007,1200,0,,21.2,,,,,,45,2007
05/11/2007,0,,37.5,,10.4,11.2,28.14,47.25,2.666667,45,2007
05/11/2007,1200,0,,21,,,,,,45,2007
06/11/2007,0,,37.4,,11.3,11.1,28.48,53,2.5,45,2007
06/11/2007,1200,0,,20.8,,,,,,45,2007
07/11/2007,0,,37.9,,11.4,12.3,28.88,49.75,2,45,2007
07/11/2007,1200,0,,22.1,,,,,,45,2007
08/11/2007,0,,37.9,,10.4,12.7,29.9,52.75,2.5,45,2007
08/11/2007,1200,0,,25.3,,,,,,45,2007
09/11/2007,0,,38.3,,11,8.5,29.1,54,3.666667,45,2007
09/11/2007,1200,0,,23,,,,,,45,2007
10/11/2007,0,,38.1,,10.2,11,28.88,52.5,1.5,45,2007
10/11/2007,1200,0,,23.6,,,,,,45,2007
11/11/2007,0,,37.8,,9.3,9.7,29.06,61.5,3.1,46,2007
11/11/2007,1200,0,,24.9,,,,,,46,2007
12/11/2007,0,,37,,9.5,9.6,27.92,57.75,1.633333,46,2007
12/11/2007,1200,0,,21,,,,,,46,2007
13/11/2007,0,,36.8,,10.9,9.3,28.08,49,2.666667,46,2007
13/11/2007,1200,0,,22,,,,,,46,2007
14/11/2007,0,,36.3,,8.7,10.9,27.78,58.75,2.833333,46,2007
14/11/2007,1200,0,,20.8,,,,,,46,2007
15/11/2007,0,,36.9,,10.8,10.5,28.48,55.75,2.333333,46,2007
15/11/2007,1200,0,,21,,,,,,46,2007
16/11/2007,0,,37.9,,10.9,11.1,29.04,55.75,3.833333,46,2007
16/11/2007,1200,0,,21.9,,,,,,46,2007
17/11/2007,0,,37.1,,11.3,13.1,29,53.75,3.166667,46,2007
17/11/2007,1200,0,,23.1,,,,,,46,2007
18/11/2007,0,,37.7,,11.3,12,29.14,45.75,1,47,2007
18/11/2007,1200,0,,22.9,,,,,,47,2007
19/11/2007,0,,36.7,,9.7,13.1,28.34,51.25,1.5,47,2007
19/11/2007,1200,0,,22,,,,,,47,2007
20/11/2007,0,,36.4,,7.5,13.3,28.32,58,1.666667,47,2007
20/11/2007,1200,0,,23,,,,,,47,2007
21/11/2007,0,,37.8,,8.7,11.2,29.24,58,2.166667,47,2007
21/11/2007,1200,0,,24,,,,,,47,2007
22/11/2007,0,,37.8,,9.8,12.3,29.38,53.75,2.166667,47,2007
22/11/2007,1200,0,,24.8,,,,,,47,2007
23/11/2007,0,,36.9,,9.2,10.1,28.72,58.5,2,47,2007
23/11/2007,1200,0,,22.1,,,,,,47,2007
24/11/2007,0,,36.9,,5.5,10.7,28.42,62.25,1.066667,47,2007
24/11/2007,1200,0,,23.9,,,,,,47,2007
25/11/2007,0,,37.1,,10.4,7.2,28.88,57.25,2.666667,48,2007
25/11/2007,1200,0.1,,24.1,,,,,,48,2007
26/11/2007,0,,35.7,,7.4,9,27.98,61,1.166667,48,2007
26/11/2007,1200,0,,23.1,,,,,,48,2007
27/11/2007,0,,37.1,,10.8,9,28.56,53.25,0.833333,48,2007
27/11/2007,1200,0,,22,,,,,,48,2007
28/11/2007,0,,38,,10.6,9.4,28.56,55.25,1.666667,48,2007
28/11/2007,1200,0,,22.6,,,,,,48,2007
29/11/2007,0,,36.9,,7.2,8.6,28.82,57.5,1.833333,48,2007
29/11/2007,1200,0,,23,,,,,,48,2007
30/11/2007,0,,35.5,,5.6,8.3,28.32,59.75,0.666667,48,2007
30/11/2007,1200,0,,23.3,,,,,,48,2007
01/12/2007,0,,36.8,,5.7,8.1,28.2,69,3.75,48,2007
01/12/2007,1200,0,,22.8,,,,,,48,2007
02/12/2007,0,,37.4,,9.5,7,29.28,60,1.25,49,2007
02/12/2007,1200,0,,24.5,,,,,,49,2007
03/12/2007,0,,37.4,,9.6,9.4,28.52,66,3.5,49,2007
03/12/2007,1200,0,,22.2,,,,,,49,2007
04/12/2007,0,,37.3,,10.5,8.5,29.14,62,3.5,49,2007
04/12/2007,1200,0,,24,,,,,,49,2007
05/12/2007,0,,36.6,,6.7,9.9,28.74,51,2.15,49,2007
05/12/2007,1200,0,,23.9,,,,,,49,2007
06/12/2007,0,,35.8,,5.6,6.8,28.76,66,2.5,49,2007
06/12/2007,1200,0.1,,24,,,,,,49,2007
07/12/2007,0,,34.4,,6,8.3,27.84,81,2.75,49,2007
07/12/2007,1200,0,,23.8,,,,,,49,2007
08/12/2007,0,,35.6,,9,7.5,28.18,70,2.5,49,2007
08/12/2007,1200,2.9,,23.3,,,,,,49,2007
09/12/2007,0,,37.4,,10.8,8.4,28.64,67,2.75,50,2007
09/12/2007,1200,0,,21.6,,,,,,50,2007
10/12/2007,0,,37.6,,8.5,9.6,28.62,72,3.75,50,2007
10/12/2007,1200,0,,22.2,,,,,,50,2007
11/12/2007,0,,35.9,,5.6,7.6,28.86,67,3,50,2007
11/12/2007,1200,0.1,,25.2,,,,,,50,2007
12/12/2007,0,,36.8,,8.7,6.9,28.72,69,3.25,50,2007
12/12/2007,1200,0,,23.8,,,,,,50,2007
13/12/2007,0,,34.4,,4.8,7.4,27.88,74,2.75,50,2007
13/12/2007,1200,0,,23.4,,,,,,50,2007
14/12/2007,0,,34,,0.8,7.6,26.34,89,1.75,50,2007
14/12/2007,1200,0.2,,21.5,,,,,,50,2007
15/12/2007,0,,35.7,,4.4,4.6,27.96,78,2.5,50,2007
15/12/2007,1200,0.7,,23.1,,,,,,50,2007
16/12/2007,0,,27.4,,0,6.1,23.28,98,1,51,2007
16/12/2007,1200,18.8,,21,,,,,,51,2007
17/12/2007,0,,33.8,,8.4,0.5,26.8,89,2.15,51,2007
17/12/2007,1200,24.2,,21.2,,,,,,51,2007
18/12/2007,0,,35.4,,10,7.5,27.6,73,2,51,2007
18/12/2007,1200,0,,21.4,,,,,,51,2007
19/12/2007,0,,35.6,,9.4,7.1,28,79,1.25,51,2007
19/12/2007,1200,0,,22,,,,,,51,2007
20/12/2007,0,,36.4,,10.7,7.2,28.24,63,3.25,51,2007
20/12/2007,1200,0,,21.8,,,,,,51,2007
21/12/2007,0,,35.8,,10.5,6.5,28.54,61,3.75,51,2007
21/12/2007,1200,0,,21.9,,,,,,51,2007
22/12/2007,0,,35.2,,4.5,9.2,28.28,74,1.8,51,2007
22/12/2007,1200,0,,23.4,,,,,,51,2007
23/12/2007,0,,36.8,,10.1,7.9,28.72,67,3.75,52,2007
23/12/2007,1200,0,,23.8,,,,,,52,2007
24/12/2007,0,,36,,11,9.6,28.48,60,2.25,52,2007
24/12/2007,1200,0,,23,,,,,,52,2007
25/12/2007,0,,30.1,,9.6,9.8,27.14,60,3,52,2007
25/12/2007,1200,0,,22.6,,,,,,52,2007
26/12/2007,0,,35.2,,6.8,9.5,27.26,78,2.15,52,2007
26/12/2007,1200,0,,22.5,,,,,,52,2007
27/12/2007,0,,34.8,,6,7.7,28.04,70,4,52,2007
27/12/2007,1200,0,,23,,,,,,52,2007
28/12/2007,0,,36,,8.7,9.9,28.08,65,2.15,52,2007
28/12/2007,1200,0,,22.8,,,,,,52,2007
29/12/2007,0,,34.8,,6.2,11.1,27.84,62,3.25,52,2007
29/12/2007,1200,0,,22.2,,,,,,52,2007
30/12/2007,0,,33.2,,4.8,10.7,27.58,68,2.65,53,2007
30/12/2007,1200,0,,23.1,,,,,,53,2007
31/12/2007,0,,30.6,,4,6.1,26.76,73.75,2.333333,53,2007
31/12/2007,1200,1.6,,23.4,,,,,,53,2007
01/01/2008,0,,35,,7.3,7.3,27.8,69,3.2,1,2008
01/01/2008,1200,1.7,,23.2,,,,,,1,2008
02/01/2008,0,,35.7,,6.8,8.7,27.66,66.25,2.1,1,2008
02/01/2008,1200,0,,22.8,,,,,,1,2008
03/01/2008,0,,33.6,,2.3,6.9,27.46,70.25,1.166667,1,2008
03/01/2008,1200,2.1,,22.6,,,,,,1,2008
04/01/2008,0,,29.8,,1.6,7.4,26.36,84.5,1.5,1,2008
04/01/2008,1200,1,,24.4,,,,,,1,2008
05/01/2008,0,,35.7,,10.8,3,27.98,54.75,1.833333,1,2008
05/01/2008,1200,10.9,,23,,,,,,1,2008
06/01/2008,0,,35.5,,9.7,11.5,27.48,59,1,2,2008
06/01/2008,1200,0,,20.9,,,,,,2,2008
07/01/2008,0,,33.3,,4.1,9.7,26.6,86.75,0.833333,2,2008
07/01/2008,1200,0,,23.1,,,,,,2,2008
08/01/2008,0,,34.6,,6.1,4,27.68,67.25,0.833333,2,2008
08/01/2008,1200,4,,24,,,,,,2,2008
09/01/2008,0,,36.8,,10.3,8.4,27.72,59.75,1.666667,2,2008
09/01/2008,1200,0,,22.2,,,,,,2,2008
10/01/2008,0,,36.7,,9.2,12.1,27.54,67.75,1.7,2,2008
10/01/2008,1200,0,,20.7,,,,,,2,2008
11/01/2008,0,,35.7,,7.4,10,27.7,69.25,2,2,2008
11/01/2008,1200,0,,22,,,,,,2,2008
12/01/2008,0,,35.5,,6.2,6.6,27.88,65.5,0.833333,2,2008
12/01/2008,1200,1.6,,22.4,,,,,,2,2008
13/01/2008,0,,30.2,24,4.6,8.9,26.32,88.75,1.5,3,2008
13/01/2008,1200,1,,24,,,,,,3,2008
14/01/2008,0,,33.3,,4.8,2.3,26.98,76,2.333333,3,2008
14/01/2008,1200,10.1,,23.8,,,,,,3,2008
15/01/2008,0,,31.4,23.7,2,7.4,26.06,87.25,0.166667,3,2008
15/01/2008,1200,3.6,,23.7,,,,,,3,2008
16/01/2008,0,,34,,4.4,2.7,25.36,84.25,1.333333,3,2008
16/01/2008,1200,3,,21.2,,,,,,3,2008
17/01/2008,0,,32,,4.5,3.2,26.26,88,1,3,2008
17/01/2008,1200,2.6,,22.7,,,,,,3,2008
18/01/2008,0,,32,,2.6,4.9,26.74,82.25,1.333333,3,2008
18/01/2008,1200,0,,23.3,,,,,,3,2008
19/01/2008,0,,33.4,,4.8,3.5,27.08,78.25,1.166667,3,2008
19/01/2008,1200,0,,23.2,,,,,,3,2008
20/01/2008,0,,28.1,,0.5,8.9,26.1,81.75,0.666667,4,2008
20/01/2008,1200,0,,23.9,,,,,,4,2008
21/01/2008,0,,31.3,21.5,1.9,7.4,24.84,86,1.5,4,2008
21/01/2008,1200,0,,21.5,,,,,,4,2008
22/01/2008,0,,30.4,21.4,2.9,3.1,24.48,94.75,0.166667,4,2008
22/01/2008,1200,18.2,,21.4,,,,,,4,2008
23/01/2008,0,,30.9,,4.2,2,25.48,86.25,1.266667,4,2008
23/01/2008,1200,26.2,,22.7,,,,,,4,2008
24/01/2008,0,,33,,5.5,2.1,26.4,90.75,0.833333,4,2008
24/01/2008,1200,5.4,,22.7,,,,,,4,2008
25/01/2008,0,,34.2,,9.4,3.5,27.78,70.5,1,4,2008
25/01/2008,1200,7,,23.7,,,,,,4,2008
26/01/2008,0,,34,,9.7,9.7,27.8,72.75,0.766667,4,2008
26/01/2008,1200,0,,23.5,,,,,,4,2008
27/01/2008,0,,33,,6.9,8.6,27.36,79.5,1.333333,5,2008
27/01/2008,1200,0,,23.8,,,,,,5,2008
28/01/2008,0,,33.3,,5.3,5.8,27.1,84.75,0.733333,5,2008
28/01/2008,1200,0.2,,24,,,,,,5,2008
29/01/2008,0,,32.3,,7.5,3.4,26.74,83.25,0.733333,5,2008
29/01/2008,1200,2.1,,23.2,,,,,,5,2008
30/01/2008,0,,33.2,,7.5,3,27.76,77.25,0.833333,5,2008
30/01/2008,1200,1,,24.6,,,,,,5,2008
31/01/2008,0,,30.6,,4.2,3.7,25.58,92.5,0.666667,5,2008
31/01/2008,1200,16.6,,22.6,,,,,,5,2008
01/02/2008,0,,28.4,22,0.4,1.5,24.32,95.75,0.666667,5,2008
01/02/2008,1200,9.1,,22,,,,,,5,2008
02/02/2008,0,,33.6,,9.6,1.3,26.3,78.75,1.166667,5,2008
02/02/2008,1200,9.4,,21,,,,,,5,2008
03/02/2008,0,,32.6,,8.7,4.3,25.9,79.5,0.433333,6,2008
03/02/2008,1200,0,,21,,,,,,6,2008
04/02/2008,0,,33,,10.9,2.6,27,70.25,1.666667,6,2008
04/02/2008,1200,27.8,,23,,,,,,6,2008
05/02/2008,0,,33.2,,10.5,5,27.16,73.25,2.5,6,2008
05/02/2008,1200,0,,22.2,,,,,,6,2008
06/02/2008,0,,34,,10.1,4.3,27.14,68.25,0.5,6,2008
06/02/2008,1200,0,,22.1,,,,,,6,2008
07/02/2008,0,,34.6,,8.6,5.2,27.24,67.75,1.833333,6,2008
07/02/2008,1200,0,,21.9,,,,,,6,2008
08/02/2008,0,,34.4,,9.4,5.5,27.52,69.5,1.166667,6,2008
08/02/2008,1200,0,,22.9,,,,,,6,2008
09/02/2008,0,,35.7,,7.8,4.5,27.8,70.5,0.666667,6,2008
09/02/2008,1200,0.6,,22.9,,,,,,6,2008
10/02/2008,0,,34.2,,9,3.7,27.34,76,2.5,7,2008
10/02/2008,1200,1.5,,22.3,,,,,,7,2008
11/02/2008,0,,33.6,,6.8,4.4,27.02,72.75,1,7,2008
11/02/2008,1200,0,,23.1,,,,,,7,2008
12/02/2008,0,,33.2,,4.4,4.4,26.54,84.75,1.333333,7,2008
12/02/2008,1200,0,,22.1,,,,,,7,2008
13/02/2008,0,,34.9,,8.1,4,27.66,64,1.666667,7,2008
13/02/2008,1200,3.4,,22.8,,,,,,7,2008
14/02/2008,0,,34.5,,8.9,8.2,27.54,67,1.333333,7,2008
14/02/2008,1200,0,,21.7,,,,,,7,2008
15/02/2008,0,,32.4,24.3,3.2,5.5,26.74,87.5,1.166667,7,2008
15/02/2008,1200,2,,24.1,,,,,,7,2008
16/02/2008,0,,31,,4.9,3,25.46,93.5,0.166667,7,2008
16/02/2008,1200,14.6,,22.5,,,,,,7,2008
17/02/2008,0,,33.8,,5.4,1,26.82,72.5,0.766667,8,2008
17/02/2008,1200,30.4,,21.9,,,,,,8,2008
18/02/2008,0,,34.3,,8.1,4.3,27.6,67.75,0.833333,8,2008
18/02/2008,1200,0,,23.5,,,,,,8,2008
19/02/2008,0,,32.2,,4.1,4.1,26.32,82.75,0.4,8,2008
19/02/2008,1200,1,,22,,,,,,8,2008
20/02/2008,0,,32.2,,6,2.5,26.32,87,0.5,8,2008
20/02/2008,1200,1.2,,22.8,,,,,,8,2008
21/02/2008,0,,32.7,,4.2,2.8,26.7,91.25,0.466667,8,2008
21/02/2008,1200,7.1,,22.9,,,,,,8,2008
22/02/2008,0,,30.8,,3.5,2,25.72,95,0.4,8,2008
22/02/2008,1200,17.4,,23.8,,,,,,8,2008
23/02/2008,0,,33.6,,9.5,1.5,26.92,74,0.533333,8,2008
23/02/2008,1200,0.7,,22.3,,,,,,8,2008
24/02/2008,0,,33,,10,4,26.96,71.5,0.833333,9,2008
